t,r,m,value
1831,CHN,Sn,0.0
1831,CHN,Zn,0.0
1831,EU27,Ni,0.0
1831,EU27,Sn,0.0
1831,EU27,Zn,0.0
1831,ROW,Ni,0.0
1831,ROW,Sn,0.0
1831,ROW,Zn,0.0
1832,CHN,Ni,0.0
1832,CHN,Sn,0.0
1832,CHN,Zn,0.0
1832,EU27,Ni,0.0
1832,EU27,Sn,0.0
1832,EU27,Zn,0.0
1832,ROW,Ni,0.0
1832,ROW,Sn,0.0
1832,ROW,Zn,0.0
1833,CHN,Ni,0.0
1833,CHN,Sn,0.0
1833,CHN,Zn,0.0
1833,EU27,Ni,0.0
1833,EU27,Sn,0.0
1833,EU27,Zn,0.0
1833,ROW,Ni,0.0
1833,ROW,Sn,0.0
1833,ROW,Zn,0.0
1834,CHN,Ni,0.0
1834,CHN,Sn,0.0
1834,CHN,Zn,0.0
1834,EU27,Ni,0.0
1834,EU27,Sn,0.0
1834,EU27,Zn,0.0
1834,ROW,Ni,0.0
1834,ROW,Sn,0.0
1834,ROW,Zn,0.0
1835,CHN,Ni,0.0
1835,CHN,Sn,0.0
1835,CHN,Zn,0.0
1835,EU27,Ni,0.0
1835,EU27,Sn,0.0
1835,EU27,Zn,0.0
1835,ROW,Ni,0.0
1835,ROW,Sn,0.0
1835,ROW,Zn,0.0
1836,CHN,Ni,0.0
1836,CHN,Sn,0.0
1836,CHN,Zn,0.0
1836,EU27,Ni,0.0
1836,EU27,Sn,0.0
1836,EU27,Zn,0.0
1836,ROW,Ni,0.0
1836,ROW,Sn,0.0
1836,ROW,Zn,0.0
1837,CHN,Ni,0.0
1837,CHN,Sn,0.0
1837,CHN,Zn,0.0
1837,EU27,Ni,0.0
1837,EU27,Sn,0.0
1837,EU27,Zn,0.0
1837,ROW,Ni,0.0
1837,ROW,Sn,0.0
1837,ROW,Zn,0.0
1838,CHN,Ni,0.0
1838,CHN,Sn,0.0
1838,CHN,Zn,0.0
1838,EU27,Ni,0.0
1838,EU27,Sn,0.0
1838,EU27,Zn,0.0
1838,ROW,Ni,0.0
1838,ROW,Sn,0.0
1838,ROW,Zn,0.0
1839,CHN,Ni,0.0
1839,CHN,Sn,0.0
1839,CHN,Zn,0.0
1839,EU27,Ni,0.0
1839,EU27,Sn,0.0
1839,EU27,Zn,0.0
1839,ROW,Ni,0.0
1839,ROW,Sn,0.0
1839,ROW,Zn,0.0
1840,CHN,Ni,0.0
1840,CHN,Sn,0.0
1840,CHN,Zn,0.0
1840,EU27,Ni,0.0
1840,EU27,Sn,0.0
1840,EU27,Zn,0.0
1840,ROW,Ni,0.0
1840,ROW,Sn,0.0
1840,ROW,Zn,0.0
1841,CHN,Ni,0.0
1841,CHN,Sn,0.0
1841,CHN,Zn,0.0
1841,EU27,Ni,0.0
1841,EU27,Sn,0.0
1841,EU27,Zn,0.0
1841,ROW,Ni,0.0
1841,ROW,Sn,0.0
1841,ROW,Zn,0.0
1842,CHN,Ni,0.0
1842,CHN,Sn,0.0
1842,CHN,Zn,0.0
1842,EU27,Ni,0.0
1842,EU27,Sn,0.0
1842,EU27,Zn,0.0
1842,ROW,Ni,0.0
1842,ROW,Sn,0.0
1842,ROW,Zn,0.0
1843,CHN,Ni,0.0
1843,CHN,Sn,0.0
1843,CHN,Zn,0.0
1843,EU27,Ni,0.0
1843,EU27,Sn,0.0
1843,EU27,Zn,0.0
1843,ROW,Ni,0.0
1843,ROW,Sn,0.0
1843,ROW,Zn,0.0
1844,CHN,Ni,0.0
1844,CHN,Sn,0.0
1844,CHN,Zn,0.0
1844,EU27,Ni,0.0
1844,EU27,Sn,0.0
1844,EU27,Zn,0.0
1844,ROW,Ni,0.0
1844,ROW,Sn,0.0
1844,ROW,Zn,0.0
1845,CHN,Ni,0.0
1845,CHN,Sn,0.0
1845,CHN,Zn,0.0
1845,EU27,Ni,0.0
1845,EU27,Sn,0.0
1845,EU27,Zn,0.0
1845,ROW,Ni,0.0
1845,ROW,Sn,0.0
1845,ROW,Zn,0.0
1846,CHN,Ni,0.0
1846,CHN,Sn,0.0
1846,CHN,Zn,0.0
1846,EU27,Ni,0.0
1846,EU27,Sn,0.0
1846,EU27,Zn,0.0
1846,ROW,Ni,0.0
1846,ROW,Sn,0.0
1846,ROW,Zn,0.0
1847,CHN,Ni,0.0
1847,CHN,Sn,0.0
1847,CHN,Zn,0.0
1847,EU27,Ni,0.0
1847,EU27,Sn,0.0
1847,EU27,Zn,0.0
1847,ROW,Ni,0.0
1847,ROW,Sn,0.0
1847,ROW,Zn,0.0
1848,CHN,Ni,0.0
1848,CHN,Sn,0.0
1848,CHN,Zn,0.0
1848,EU27,Ni,0.0
1848,EU27,Sn,0.0
1848,EU27,Zn,0.0
1848,ROW,Ni,0.0
1848,ROW,Sn,0.0
1848,ROW,Zn,0.0
1849,CHN,Ni,0.0
1849,CHN,Sn,0.0
1849,CHN,Zn,0.0
1849,EU27,Ni,0.0
1849,EU27,Sn,0.0
1849,EU27,Zn,0.0
1849,ROW,Ni,0.0
1849,ROW,Sn,0.0
1849,ROW,Zn,0.0
1850,CHN,Ni,0.0
1850,CHN,Sn,0.0
1850,CHN,Zn,0.0
1850,EU27,Ni,0.0
1850,EU27,Sn,0.0
1850,EU27,Zn,0.0
1850,ROW,Ni,0.0
1850,ROW,Sn,0.0
1850,ROW,Zn,0.0
1851,CHN,Ni,0.0
1851,CHN,Sn,0.0
1851,CHN,Zn,0.0
1851,EU27,Ni,0.0
1851,EU27,Sn,0.0
1851,EU27,Zn,0.0
1851,ROW,Ni,0.0
1851,ROW,Sn,0.0
1851,ROW,Zn,0.0
1852,CHN,Ni,0.0
1852,CHN,Sn,0.0
1852,CHN,Zn,0.0
1852,EU27,Ni,0.0
1852,EU27,Sn,0.0
1852,EU27,Zn,0.0
1852,ROW,Ni,0.0
1852,ROW,Sn,0.0
1852,ROW,Zn,0.0
1853,CHN,Ni,0.0
1853,CHN,Sn,0.0
1853,CHN,Zn,0.0
1853,EU27,Ni,0.0
1853,EU27,Sn,0.0
1853,EU27,Zn,0.0
1853,ROW,Ni,0.0
1853,ROW,Sn,0.0
1853,ROW,Zn,0.0
1854,CHN,Ni,0.0
1854,CHN,Sn,0.0
1854,CHN,Zn,0.0
1854,EU27,Ni,0.0
1854,EU27,Sn,0.0
1854,EU27,Zn,0.0
1854,ROW,Ni,0.0
1854,ROW,Sn,0.0
1854,ROW,Zn,0.0
1855,CHN,Ni,0.0
1855,CHN,Sn,0.0
1855,CHN,Zn,0.0
1855,EU27,Ni,0.0
1855,EU27,Sn,0.0
1855,EU27,Zn,0.0
1855,ROW,Ni,0.0
1855,ROW,Sn,0.0
1855,ROW,Zn,0.0
1856,CHN,Ni,0.0
1856,CHN,Sn,0.0
1856,CHN,Zn,0.0
1856,EU27,Ni,0.0
1856,EU27,Sn,0.0
1856,EU27,Zn,0.0
1856,ROW,Ni,0.0
1856,ROW,Sn,0.0
1856,ROW,Zn,0.0
1857,CHN,Ni,0.0
1857,CHN,Sn,0.0
1857,CHN,Zn,0.0
1857,EU27,Ni,0.0
1857,EU27,Sn,0.0
1857,EU27,Zn,0.0
1857,ROW,Ni,0.0
1857,ROW,Sn,0.0
1857,ROW,Zn,0.0
1858,CHN,Ni,0.0
1858,CHN,Sn,0.0
1858,CHN,Zn,0.0
1858,EU27,Ni,0.0
1858,EU27,Sn,0.0
1858,EU27,Zn,0.0
1858,ROW,Ni,0.0
1858,ROW,Sn,0.0
1858,ROW,Zn,0.0
1859,CHN,Ni,0.0
1859,CHN,Sn,0.0
1859,CHN,Zn,0.0
1859,EU27,Ni,0.0
1859,EU27,Sn,0.0
1859,EU27,Zn,0.0
1859,ROW,Ni,0.0
1859,ROW,Sn,0.0
1859,ROW,Zn,0.0
1860,CHN,Ni,0.0
1860,CHN,Sn,0.0
1860,CHN,Zn,0.0
1860,EU27,Ni,0.0
1860,EU27,Sn,0.0
1860,EU27,Zn,0.0
1860,ROW,Ni,0.0
1860,ROW,Sn,0.0
1860,ROW,Zn,0.0
1861,CHN,Ni,0.0
1861,CHN,Sn,0.0
1861,CHN,Zn,0.0
1861,EU27,Ni,0.0
1861,EU27,Sn,0.0
1861,EU27,Zn,0.0
1861,ROW,Ni,0.0
1861,ROW,Sn,0.0
1861,ROW,Zn,0.0
1862,CHN,Ni,0.0
1862,CHN,Sn,0.0
1862,CHN,Zn,0.0
1862,EU27,Ni,0.0
1862,EU27,Sn,0.0
1862,EU27,Zn,0.0
1862,ROW,Ni,0.0
1862,ROW,Sn,0.0
1862,ROW,Zn,0.0
1863,CHN,Ni,0.0
1863,CHN,Sn,0.0
1863,CHN,Zn,0.0
1863,EU27,Ni,0.0
1863,EU27,Sn,0.0
1863,EU27,Zn,0.0
1863,ROW,Ni,0.0
1863,ROW,Sn,0.0
1863,ROW,Zn,0.0
1864,CHN,Ni,0.0
1864,CHN,Sn,0.0
1864,CHN,Zn,0.0
1864,EU27,Ni,0.0
1864,EU27,Sn,0.0
1864,EU27,Zn,0.0
1864,ROW,Ni,0.0
1864,ROW,Sn,0.0
1864,ROW,Zn,0.0
1865,CHN,Ni,0.0
1865,CHN,Sn,0.0
1865,CHN,Zn,0.0
1865,EU27,Ni,0.0
1865,EU27,Sn,0.0
1865,EU27,Zn,0.0
1865,ROW,Ni,0.0
1865,ROW,Sn,0.0
1865,ROW,Zn,0.0
1866,CHN,Ni,0.0
1866,CHN,Sn,0.0
1866,CHN,Zn,0.0
1866,EU27,Ni,0.0
1866,EU27,Sn,0.0
1866,EU27,Zn,0.0
1866,ROW,Ni,0.0
1866,ROW,Sn,0.0
1866,ROW,Zn,0.0
1867,CHN,Ni,0.0
1867,CHN,Sn,0.0
1867,CHN,Zn,0.0
1867,EU27,Ni,0.0
1867,EU27,Sn,0.0
1867,EU27,Zn,0.0
1867,ROW,Ni,0.0
1867,ROW,Sn,0.0
1867,ROW,Zn,0.0
1868,CHN,Ni,0.0
1868,CHN,Sn,0.0
1868,CHN,Zn,0.0
1868,EU27,Ni,0.0
1868,EU27,Sn,0.0
1868,EU27,Zn,0.0
1868,ROW,Ni,0.0
1868,ROW,Sn,0.0
1868,ROW,Zn,0.0
1869,CHN,Ni,0.0
1869,CHN,Sn,0.0
1869,CHN,Zn,0.0
1869,EU27,Ni,0.0
1869,EU27,Sn,0.0
1869,EU27,Zn,0.0
1869,ROW,Ni,0.0
1869,ROW,Sn,0.0
1869,ROW,Zn,0.0
1870,CHN,Ni,0.0053887166666666585
1870,CHN,Sn,0.09019929260092055
1870,CHN,Zn,0.19940801149516313
1870,EU27,Ni,3.251974483333335
1870,EU27,Sn,0.9608312869926955
1870,EU27,Zn,8.732387784324663
1870,ROW,Ni,0.0
1870,ROW,Sn,0.4883262514622718
1870,ROW,Zn,4.408146314484775
1871,CHN,Ni,0.005883688302386101
1871,CHN,Sn,0.13178793923594997
1871,CHN,Zn,0.2970510912458337
1871,EU27,Ni,3.336525527289516
1871,EU27,Sn,1.0078585500102062
1871,EU27,Zn,10.514644856478151
1871,ROW,Ni,0.0
1871,ROW,Sn,0.7395544611159792
1871,ROW,Zn,6.170112612375989
1872,CHN,Ni,0.006535488536208239
1872,CHN,Sn,0.17277052969126208
1872,CHN,Zn,0.40687230599245994
1872,EU27,Ni,3.4170783871152848
1872,EU27,Sn,1.0712956774254214
1872,EU27,Zn,13.00437786113028
1872,ROW,Ni,0.0
1872,ROW,Sn,0.962235675948331
1872,ROW,Zn,8.018402950600581
1873,CHN,Ni,0.007240022379768792
1873,CHN,Sn,0.2107321204294653
1873,CHN,Zn,0.5076894198758336
1873,EU27,Ni,3.4938523802312207
1873,EU27,Sn,1.151242488273256
1873,EU27,Zn,15.804635696342311
1873,ROW,Ni,0.0
1873,ROW,Sn,1.1599796174063286
1873,ROW,Zn,9.696462830486645
1874,CHN,Ni,0.00794699268937285
1874,CHN,Sn,0.24591904897716177
1874,CHN,Zn,0.6002797226470683
1874,EU27,Ni,3.5670916735577194
1874,EU27,Sn,1.2514089004171487
1874,EU27,Zn,18.746405355424272
1874,ROW,Ni,0.0
1874,ROW,Sn,1.3359175445725988
1874,ROW,Zn,11.221278411942606
1875,CHN,Ni,0.008632872367667896
1875,CHN,Sn,0.27855648033970876
1875,CHN,Zn,0.6853515513024285
1875,EU27,Ni,3.6370379225466833
1875,EU27,Sn,1.374551453241953
1875,EU27,Zn,21.75889162432841
1875,ROW,Ni,0.0
1875,ROW,Sn,1.4927670800333859
1875,ROW,Zn,12.608070727421591
1876,CHN,Ni,0.009287402073105596
1876,CHN,Sn,0.3088502768331518
1876,CHN,Zn,0.7635504967943995
1876,EU27,Ni,3.7039191021275455
1876,EU27,Sn,1.5215995201267276
1876,EU27,Zn,24.81218561856079
1876,ROW,Ni,0.0
1876,ROW,Sn,1.632888154414123
1876,ROW,Zn,13.870483143986792
1877,CHN,Ni,0.009906848816993132
1877,CHN,Sn,0.33698870039165724
1877,CHN,Zn,0.8354650473789844
1877,EU27,Ni,3.7679457348218017
1877,EU27,Sn,1.691954777374018
1877,EU27,Zn,27.89259033598659
1877,ROW,Ni,0.0
1877,ROW,Sn,1.7583312937703268
1877,ROW,Zn,15.02074865846519
1878,CHN,Ni,0.010490643738417753
1878,CHN,Sn,0.363143962481333
1878,CHN,Zn,0.9016317199994893
1878,EU27,Ni,3.8293103907199173
1878,EU27,Sn,1.8840211899296349
1878,EU27,Zn,30.992396109529942
1878,ROW,Ni,0.0
1878,ROW,Sn,1.8708793046888592
1878,ROW,Zn,16.06983921347155
1879,CHN,Ni,0.011039708545259227
1879,CHN,Sn,0.3874736353779693
1879,CHN,Zn,0.9625397264008911
1879,EU27,Ni,3.8881885487482366
1879,EU27,Sn,2.095661993588384
1879,EU27,Zn,34.105883415637244
1879,ROW,Ni,0.0
1879,ROW,Sn,1.9720832660935188
1879,ROW,Zn,17.027598983346802
1880,CHN,Ni,0.011555625568451725
1880,CHN,Sn,0.410121937317919
1880,CHN,Zn,1.0186352163947014
1880,EU27,Ni,3.9447399508122167
1880,EU27,Sn,2.324521147432751
1880,EU27,Zn,36.91907164722949
1880,ROW,Ni,0.0
1880,ROW,Sn,2.06329361110187
1880,ROW,Zn,17.902863366481863
1881,CHN,Ni,0.012040229029350358
1881,CHN,Sn,0.43122090289668025
1881,CHN,Zn,1.0703251368123412
1881,EU27,Ni,3.9991100658232663
1881,EU27,Sn,2.5682253714126158
1881,EU27,Zn,39.704697124523875
1881,ROW,Ni,0.0
1881,ROW,Sn,2.1456869740419893
1881,ROW,Zn,18.703565231213222
1882,CHN,Ni,0.012495406403768233
1882,CHN,Sn,0.4508914490583601
1882,CHN,Zn,1.1179807411593246
1882,EU27,Ni,4.051431503634157
1882,EU27,Sn,2.8190447101446083
1882,EU27,Zn,42.21588194969314
1882,ROW,Ni,0.0
1882,ROW,Sn,2.220289384492932
1882,ROW,Zn,19.436829793919166
1883,CHN,Ni,0.012923004383945402
1883,CHN,Sn,0.46924434608166166
1883,CHN,Zn,1.1619407817802856
1883,EU27,Ni,4.101825319372834
1883,EU27,Sn,3.0281656908526493
1883,EU27,Zn,44.71804720679476
1883,ROW,Ni,0.0
1883,ROW,Sn,2.2879963098810747
1883,ROW,Zn,20.109059357839328
1884,CHN,Ni,0.013324786734438494
1884,CHN,Sn,0.48638110211579944
1884,CHN,Zn,1.202514413436319
1884,EU27,Ni,4.150402192557577
1884,EU27,Sn,3.2474986785829567
1884,EU27,Zn,46.96820788869706
1884,ROW,Ni,0.0
1884,ROW,Sn,2.349589978954879
1884,ROW,Zn,20.726009007456273
1885,CHN,Ni,0.013702417726652297
1885,CHN,Sn,0.5023947690450132
1885,CHN,Zn,1.239983834554264
1885,EU27,Ni,4.19726348356039
1885,EU27,Sn,3.428470221917643
1885,EU27,Zn,49.22465088449622
1885,ROW,Ni,0.0
1885,ROW,Sn,2.4057543588305084
1885,ROW,Zn,21.292854234215042
1886,CHN,Ni,0.01405745802550615
1886,CHN,Sn,0.5173706767560661
1886,CHN,Zn,1.2746066900079012
1886,EU27,Ni,4.242502176741341
1886,EU27,Sn,3.6219846774753623
1886,EU27,Zn,51.248350403968786
1886,ROW,Ni,0.0
1886,ROW,Sn,2.4570881069217863
1886,ROW,Zn,21.814251363307775
1887,CHN,Ni,0.014391366492226198
1887,CHN,Sn,0.5313871022428456
1887,CHN,Zn,1.3066182571113518
1887,EU27,Ni,4.286203721421092
1887,EU27,Sn,3.779800251392813
1887,EU27,Zn,53.29081347536011
1887,ROW,Ni,0.0
1887,ROW,Sn,2.5041157747962264
1887,ROW,Zn,22.29439155678917
1888,CHN,Ni,0.014705504659604776
1888,CHN,Sn,0.544515879400108
1888,CHN,Zn,1.3362334345249947
1888,EU27,Ni,4.328446781711333
1888,EU27,Sn,3.951910690595854
1888,EU27,Zn,55.11709965969456
1888,ROW,Ni,0.0
1888,ROW,Sn,2.5472975028492026
1888,ROW,Zn,22.737049084142598
1889,CHN,Ni,0.015001142279938724
1889,CHN,Sn,0.5568229548292059
1889,CHN,Zn,1.3636485519756558
1889,EU27,Ni,4.369303905355985
1889,EU27,Sn,4.09047311977896
1889,EU27,Zn,56.97228896324991
1889,ROW,Ni,0.0
1889,ROW,Sn,2.5870374118122044
1889,ROW,Zn,23.14562447645563
1890,CHN,Ni,0.015279463165867629
1890,CHN,Sn,0.568368894497509
1890,CHN,Zn,1.389043017059007
1890,EU27,Ni,4.40884212068365
1890,EU27,Sn,4.244644353454612
1890,EU27,Zn,58.62563093529006
1890,ROW,Ni,0.0
1890,ROW,Sn,2.6236908687780094
1890,ROW,Zn,23.523183113580203
1891,CHN,Ni,0.015541570952668683
1891,CHN,Sn,0.5792093456557795
1891,CHN,Zn,1.4125808139078804
1891,EU27,Ni,4.447123469741389
1891,EU27,Sn,4.367028919744881
1891,EU27,Zn,60.3160948442669
1891,ROW,Ni,0.0
1891,ROW,Sn,2.6575707810060627
1891,ROW,Zn,23.872489734151156
1892,CHN,Ni,0.015788494613251415
1892,CHN,Sn,0.5893954580200219
1892,CHN,Zn,1.43441186716188
1892,EU27,Ni,4.484205484742251
1892,EU27,Sn,4.506003870828853
1892,EU27,Zn,61.81719067097477
1892,ROW,Ni,0.0
1892,ROW,Sn,2.6889530497234237
1892,ROW,Zn,24.196039305319754
1893,CHN,Ni,0.016021193657103982
1893,CHN,Sn,0.5989742678626834
1893,CHN,Zn,1.4546732834487235
1893,EU27,Ni,4.520141614128225
1893,EU27,Sn,4.614655528063049
1893,EU27,Zn,63.362054798206614
1893,ROW,Ni,0.0
1893,ROW,Sn,2.71808129799357
1893,ROW,Zn,24.496084641815862
1894,CHN,Ni,0.016240562993232798
1894,CHN,Sn,0.607989048329233
1894,CHN,Zn,1.473490481474913
1894,EU27,Ni,4.554981603821072
1894,EU27,Sn,4.740625973302715
1894,EU27,Zn,64.7284967856484
1894,ROW,Ni,0.0
1894,ROW,Sn,2.7451709710849284
1894,ROW,Zn,24.77466112185202
1895,CHN,Ni,0.016447437460421446
1895,CHN,Sn,0.6164796289971294
1895,CHN,Zn,1.490978220812269
1895,EU27,Ni,4.588771838594257
1895,EU27,Sn,4.837507216045018
1895,EU27,Zn,66.14406457820616
1895,ROW,Ni,0.0
1895,ROW,Sn,2.7704128942870816
1895,ROW,Zn,25.03360880986275
1896,CHN,Ni,0.016642596038757274
1896,CHN,Sn,0.6244826874222709
1896,CHN,Zn,1.507241538548277
1896,EU27,Ni,4.621555647937895
1896,EU27,Sn,4.952241907448823
1896,EU27,Zn,67.39088072388051
1896,ROW,Ni,0.0
1896,ROW,Sn,2.7939763614966915
1896,ROW,Zn,25.27459226263084
1897,CHN,Ni,0.01682676576074738
1897,CHN,Sn,0.6320320151707465
1897,CHN,Zn,1.5223766021335905
1897,EU27,Ni,4.6533735802947085
1897,EU27,Sn,5.038943845486425
1897,EU27,Zn,68.69112142104994
1897,ROW,Ni,0.0
1897,ROW,Sn,2.8160118178705082
1897,ROW,Zn,25.499118265545366
1898,CHN,Ni,0.017000625341668442
1898,CHN,Sn,0.6391587606088319
1898,CHN,Zn,1.5364714860017068
1898,EU27,Ni,4.684263649109329
1898,EU27,Sn,5.14388487119211
1898,EU27,Zn,69.83121511607013
1898,ROW,Ni,0.0
1898,ROW,Sn,2.836653191197892
1898,ROW,Zn,25.708551719164795
1899,CHN,Ni,0.017164808548659854
1899,CHN,Sn,0.645891650519664
1899,CHN,Zn,1.5496068788467978
1899,EU27,Ni,4.714261553748281
1899,EU27,Sn,5.2217108864296415
1899,EU27,Zn,71.0281601191891
1899,ROW,Ni,0.0
1899,ROW,Sn,2.8560199191895226
1899,ROW,Zn,25.90412987257132
1900,CHN,Ni,0.01731990732726799
1900,CHN,Sn,0.6522571924290276
1900,CHN,Zn,1.561856727819589
1900,EU27,Ni,4.743400878007338
1900,EU27,Sn,5.318046358244945
1900,EU27,Zn,72.07266756145997
1900,ROW,Ni,0.0
1900,ROW,Sn,2.8742187134480344
1900,ROW,Zn,26.086975078882972
1901,CHN,Ni,0.01773725803640419
1901,CHN,Sn,0.6582798593535197
1901,CHN,Zn,1.5939409095834989
1901,EU27,Ni,4.77203328528779
1901,EU27,Sn,5.388075315274976
1901,EU27,Zn,73.51695335609587
1901,ROW,Ni,0.0
1901,ROW,Sn,2.8913450953387767
1901,ROW,Zn,26.74526180096101
1902,CHN,Ni,0.018070016401239807
1902,CHN,Sn,0.663982258530486
1902,CHN,Zn,1.6414727729574632
1902,EU27,Ni,4.799779280164162
1902,EU27,Sn,5.47679439073086
1902,EU27,Zn,74.99220963266829
1902,ROW,Ni,0.0
1902,ROW,Sn,2.9074847341927605
1902,ROW,Zn,27.709369163795863
1903,CHN,Ni,0.018107572019179532
1903,CHN,Sn,0.6693852855491693
1903,CHN,Zn,1.6952081655413649
1903,EU27,Ni,4.826421587398783
1903,EU27,Sn,5.539928578356894
1903,EU27,Zn,76.69369775414394
1903,ROW,Ni,0.0
1903,ROW,Sn,2.9227146141441285
1903,ROW,Zn,28.751111800190646
1904,CHN,Ni,0.018373680882055474
1904,CHN,Sn,0.6745082651752007
1904,CHN,Zn,1.77546540220092
1904,EU27,Ni,4.852609341952203
1904,EU27,Sn,5.621863279092682
1904,EU27,Zn,78.692142611878
1904,ROW,Ni,0.0
1904,ROW,Sn,2.937104052340619
1904,ROW,Zn,30.374150193602716
1905,CHN,Ni,0.0192338447288635
1905,CHN,Sn,0.6793690800447513
1905,CHN,Zn,1.8579831794315111
1905,EU27,Ni,4.878799760354018
1905,EU27,Sn,5.678864928569255
1905,EU27,Zn,80.77323791524526
1905,ROW,Ni,0.0
1905,ROW,Sn,2.950715588189569
1905,ROW,Zn,31.94917860511239
1906,CHN,Ni,0.019695497498123996
1906,CHN,Sn,0.6925684827916708
1906,CHN,Zn,1.9564651676656384
1906,EU27,Ni,4.903844933286971
1906,EU27,Sn,5.760217469781187
1906,EU27,Zn,83.11806543029265
1906,ROW,Ni,0.0
1906,ROW,Sn,3.0214756196960506
1906,ROW,Zn,33.85523623835655
1907,CHN,Ni,0.0202378389272384
1907,CHN,Sn,0.6929212146943834
1907,CHN,Zn,2.0601186007002106
1907,EU27,Ni,4.9283412325936276
1907,EU27,Sn,5.8083395546720356
1907,EU27,Zn,85.53799823416675
1907,ROW,Ni,0.0
1907,ROW,Sn,3.008009220631237
1907,ROW,Zn,35.81281684576337
1908,CHN,Ni,0.02060285970336676
1908,CHN,Sn,0.7187714521469112
1908,CHN,Zn,2.138064567635023
1908,EU27,Ni,4.952013881948935
1908,EU27,Sn,5.895266504536175
1908,EU27,Zn,87.58828983593367
1908,ROW,Ni,0.0
1908,ROW,Sn,3.1645489908315483
1908,ROW,Zn,37.11849096943222
1909,CHN,Ni,0.021358371598347314
1909,CHN,Sn,0.7332737501176606
1909,CHN,Zn,2.2477349430023845
1909,EU27,Ni,4.975559155117055
1909,EU27,Sn,5.944271655204185
1909,EU27,Zn,90.28626532025586
1909,ROW,Ni,0.0
1909,ROW,Sn,3.2493793045036696
1909,ROW,Zn,39.23342498387132
1910,CHN,Ni,0.02267810863891721
1910,CHN,Sn,0.7450165245696078
1910,CHN,Zn,2.3606315645402165
1910,EU27,Ni,4.999203065253483
1910,EU27,Sn,6.021992362737958
1910,EU27,Zn,92.7848241601908
1910,ROW,Ni,0.0
1910,ROW,Sn,3.3132600503589296
1910,ROW,Zn,41.341353325431506
1911,CHN,Ni,0.023753691112141907
1911,CHN,Sn,0.769296529149756
1911,CHN,Zn,2.5135118637502716
1911,EU27,Ni,5.022013210723329
1911,EU27,Sn,6.074052605852466
1911,EU27,Zn,96.20774589801789
1911,ROW,Ni,0.0
1911,ROW,Sn,3.4595835847471577
1911,ROW,Zn,44.349576174943635
1912,CHN,Ni,0.025089909360148235
1912,CHN,Sn,0.804296230207932
