t,r,m,value
1848,EU27,Zn,
1848,ROW,Ni,
1848,ROW,Sn,
1848,ROW,Zn,
1849,CHN,Ni,
1849,CHN,Sn,
1849,CHN,Zn,
1849,EU27,Ni,
1849,EU27,Sn,
1849,EU27,Zn,
1849,ROW,Ni,
1849,ROW,Sn,
1849,ROW,Zn,
1850,CHN,Ni,
1850,CHN,Sn,
1850,CHN,Zn,
1850,EU27,Ni,
1850,EU27,Sn,
1850,EU27,Zn,
1850,ROW,Ni,
1850,ROW,Sn,
1850,ROW,Zn,
1851,CHN,Ni,
1851,CHN,Sn,
1851,CHN,Zn,
1851,EU27,Ni,
1851,EU27,Sn,
1851,EU27,Zn,
1851,ROW,Ni,
1851,ROW,Sn,
1851,ROW,Zn,
1852,CHN,Ni,
1852,CHN,Sn,
1852,CHN,Zn,
1852,EU27,Ni,
1852,EU27,Sn,
1852,EU27,Zn,
1852,ROW,Ni,
1852,ROW,Sn,
1852,ROW,Zn,
1853,CHN,Ni,
1853,CHN,Sn,
1853,CHN,Zn,
1853,EU27,Ni,
1853,EU27,Sn,
1853,EU27,Zn,
1853,ROW,Ni,
1853,ROW,Sn,
1853,ROW,Zn,
1854,CHN,Ni,
1854,CHN,Sn,
1854,CHN,Zn,
1854,EU27,Ni,
1854,EU27,Sn,
1854,EU27,Zn,
1854,ROW,Ni,
1854,ROW,Sn,
1854,ROW,Zn,
1855,CHN,Ni,
1855,CHN,Sn,
1855,CHN,Zn,
1855,EU27,Ni,
1855,EU27,Sn,
1855,EU27,Zn,
1855,ROW,Ni,
1855,ROW,Sn,
1855,ROW,Zn,
1856,CHN,Ni,
1856,CHN,Sn,
1856,CHN,Zn,
1856,EU27,Ni,
1856,EU27,Sn,
1856,EU27,Zn,
1856,ROW,Ni,
1856,ROW,Sn,
1856,ROW,Zn,
1857,CHN,Ni,
1857,CHN,Sn,
1857,CHN,Zn,
1857,EU27,Ni,
1857,EU27,Sn,
1857,EU27,Zn,
1857,ROW,Ni,
1857,ROW,Sn,
1857,ROW,Zn,
1858,CHN,Ni,
1858,CHN,Sn,
1858,CHN,Zn,
1858,EU27,Ni,
1858,EU27,Sn,
1858,EU27,Zn,
1858,ROW,Ni,
1858,ROW,Sn,
1858,ROW,Zn,
1859,CHN,Ni,
1859,CHN,Sn,
1859,CHN,Zn,
1859,EU27,Ni,
1859,EU27,Sn,
1859,EU27,Zn,
1859,ROW,Ni,
1859,ROW,Sn,
1859,ROW,Zn,
1860,CHN,Ni,
1860,CHN,Sn,
1860,CHN,Zn,
1860,EU27,Ni,
1860,EU27,Sn,
1860,EU27,Zn,
1860,ROW,Ni,
1860,ROW,Sn,
1860,ROW,Zn,
1861,CHN,Ni,
1861,CHN,Sn,
1861,CHN,Zn,
1861,EU27,Ni,
1861,EU27,Sn,
1861,EU27,Zn,
1861,ROW,Ni,
1861,ROW,Sn,
1861,ROW,Zn,
1862,CHN,Ni,
1862,CHN,Sn,
1862,CHN,Zn,
1862,EU27,Ni,
1862,EU27,Sn,
1862,EU27,Zn,
1862,ROW,Ni,
1862,ROW,Sn,
1862,ROW,Zn,
1863,CHN,Ni,
1863,CHN,Sn,
1863,CHN,Zn,
1863,EU27,Ni,
1863,EU27,Sn,
1863,EU27,Zn,
1863,ROW,Ni,
1863,ROW,Sn,
1863,ROW,Zn,
1864,CHN,Ni,
1864,CHN,Sn,
1864,CHN,Zn,
1864,EU27,Ni,
1864,EU27,Sn,
1864,EU27,Zn,
1864,ROW,Ni,
1864,ROW,Sn,
1864,ROW,Zn,
1865,CHN,Ni,
1865,CHN,Sn,
1865,CHN,Zn,
1865,EU27,Ni,
1865,EU27,Sn,
1865,EU27,Zn,
1865,ROW,Ni,
1865,ROW,Sn,
1865,ROW,Zn,
1866,CHN,Ni,
1866,CHN,Sn,
1866,CHN,Zn,
1866,EU27,Ni,
1866,EU27,Sn,
1866,EU27,Zn,
1866,ROW,Ni,
1866,ROW,Sn,
1866,ROW,Zn,
1867,CHN,Ni,
1867,CHN,Sn,
1867,CHN,Zn,
1867,EU27,Ni,
1867,EU27,Sn,
1867,EU27,Zn,
1867,ROW,Ni,
1867,ROW,Sn,
1867,ROW,Zn,
1868,CHN,Ni,
1868,CHN,Sn,
1868,CHN,Zn,
1868,EU27,Ni,
1868,EU27,Sn,
1868,EU27,Zn,
1868,ROW,Ni,
1868,ROW,Sn,
1868,ROW,Zn,
1869,CHN,Ni,
1869,CHN,Sn,
1869,CHN,Zn,
1869,EU27,Ni,
1869,EU27,Sn,
1869,EU27,Zn,
1869,ROW,Ni,
1869,ROW,Sn,
1869,ROW,Zn,
1870,CHN,Ni,0.0
1870,CHN,Sn,0.0
1870,CHN,Zn,0.0
1870,EU27,Ni,0.0
1870,EU27,Sn,0.0
1870,EU27,Zn,0.0
1870,ROW,Ni,
1870,ROW,Sn,0.1680388567920892
1870,ROW,Zn,0.0
1871,CHN,Ni,0.0
1871,CHN,Sn,0.4162617424769377
1871,CHN,Zn,0.2424395850524472
1871,EU27,Ni,0.0
1871,EU27,Sn,0.0
1871,EU27,Zn,0.0
1871,ROW,Ni,
1871,ROW,Sn,0.9152508675432346
1871,ROW,Zn,0.3115616081001653
1872,CHN,Ni,0.0
1872,CHN,Sn,1.0583101661148315
1872,CHN,Zn,0.6938729911667326
1872,EU27,Ni,0.0
1872,EU27,Sn,0.0
1872,EU27,Zn,0.0
1872,ROW,Ni,
1872,ROW,Sn,1.9334241234837315
1872,ROW,Zn,0.8372669173996737
1873,CHN,Ni,0.0
1873,CHN,Sn,1.79857986908762
1873,CHN,Zn,1.2439395489653204
1873,EU27,Ni,0.0
1873,EU27,Sn,0.0
1873,EU27,Zn,0.0
1873,ROW,Ni,
1873,ROW,Sn,3.059988809461828
1873,ROW,Zn,1.4593863983681803
1874,CHN,Ni,0.0
1874,CHN,Sn,2.569548947742798
1874,CHN,Zn,1.8342222241448327
1874,EU27,Ni,0.0
1874,EU27,Sn,0.0
1874,EU27,Zn,0.0
1874,ROW,Ni,
1874,ROW,Sn,4.210412398335033
1874,ROW,Zn,2.1160682538215867
1875,CHN,Ni,0.0
1875,CHN,Sn,3.3363726421087394
1875,CHN,Zn,2.433924601391771
1875,EU27,Ni,0.0
1875,EU27,Sn,0.0
1875,EU27,Zn,0.0
1875,ROW,Ni,
1875,ROW,Sn,5.341532823767494
1875,ROW,Zn,2.775130829876368
1876,CHN,Ni,0.0
1876,CHN,Sn,4.08156087677505
1876,CHN,Zn,3.0269472643863473
1876,EU27,Ni,0.0
1876,EU27,Sn,0.0
1876,EU27,Zn,0.0
1876,ROW,Ni,
1876,ROW,Sn,6.432137560180449
1876,ROW,Zn,3.4201409990947744
1877,CHN,Ni,0.0
1877,CHN,Sn,4.796817673346083
1877,CHN,Zn,3.605018944743189
1877,EU27,Ni,0.0
1877,EU27,Sn,0.0
1877,EU27,Zn,0.0
1877,ROW,Ni,
1877,ROW,Sn,7.4726199806311016
1877,ROW,Zn,4.043017999128593
1878,CHN,Ni,0.0
1878,CHN,Sn,5.478695778081888
1878,CHN,Zn,4.164043910588174
1878,EU27,Ni,0.0
1878,EU27,Sn,0.0
1878,EU27,Zn,0.0
1878,ROW,Ni,
1878,ROW,Sn,8.459471603550716
1878,ROW,Zn,4.640103327275951
1879,CHN,Ni,0.0
1879,CHN,Sn,6.1262836930203735
1879,CHN,Zn,4.765630980012839
1879,EU27,Ni,0.0
1879,EU27,Sn,0.0
1879,EU27,Zn,0.0
1879,ROW,Ni,
1879,ROW,Sn,9.392350712577121
1879,ROW,Zn,5.281160504380542
1880,CHN,Ni,0.0
1880,CHN,Sn,6.739975377647867
1880,CHN,Zn,5.355740441149115
1880,EU27,Ni,0.0
1880,EU27,Sn,0.0
1880,EU27,Zn,0.0
1880,ROW,Ni,
1880,ROW,Sn,10.272523612704276
1880,ROW,Zn,5.9058053357427625
1881,CHN,Ni,0.0
1881,CHN,Sn,7.327577112796867
1881,CHN,Zn,5.984980729954442
1881,EU27,Ni,0.0
1881,EU27,Sn,0.0
1881,EU27,Zn,0.0
1881,ROW,Ni,
1881,ROW,Sn,11.112399371221823
1881,ROW,Zn,6.570546409294182
1882,CHN,Ni,0.0
1882,CHN,Sn,7.94919035073723
1882,CHN,Zn,6.600696090801209
1882,EU27,Ni,0.0
1882,EU27,Sn,0.0
1882,EU27,Zn,0.0
1882,ROW,Ni,
1882,ROW,Sn,12.003775105991929
1882,ROW,Zn,7.2172255451287795
1883,CHN,Ni,0.0
1883,CHN,Sn,8.544296683663612
1883,CHN,Zn,7.253338619894431
1883,EU27,Ni,0.0
1883,EU27,Sn,0.0
1883,EU27,Zn,0.0
1883,ROW,Ni,
1883,ROW,Sn,12.854157892869848
1883,ROW,Zn,7.901608759690329
1884,CHN,Ni,0.0
1884,CHN,Sn,9.172906012485402
1884,CHN,Zn,7.89119877077788
1884,EU27,Ni,0.0
1884,EU27,Sn,0.0
1884,EU27,Zn,0.0
1884,ROW,Ni,
1884,ROW,Sn,13.754393241090979
1884,ROW,Zn,8.567104108218416
1885,CHN,Ni,0.0
1885,CHN,Sn,9.774811420334105
1885,CHN,Zn,8.56421051234234
1885,EU27,Ni,0.0
1885,EU27,Sn,0.0
1885,EU27,Zn,0.0
1885,ROW,Ni,
1885,ROW,Sn,14.613447263919628
1885,ROW,Zn,9.268441939486355
1886,CHN,Ni,0.0
1886,CHN,Sn,10.409704551861832
1886,CHN,Zn,9.22153278684917
1886,EU27,Ni,0.0
1886,EU27,Sn,0.0
1886,EU27,Zn,0.0
1886,ROW,Ni,
1886,ROW,Sn,15.521058284487287
1886,ROW,Zn,9.950395562023616
1887,CHN,Ni,0.0
1887,CHN,Sn,11.017778999465591
1887,CHN,Zn,9.912450421479981
1887,EU27,Ni,0.0
1887,EU27,Sn,0.0
1887,EU27,Zn,0.0
1887,ROW,Ni,
1887,ROW,Sn,16.387510592253015
1887,ROW,Zn,10.666595230191431
1888,CHN,Ni,0.0
1888,CHN,Sn,11.658305976157514
1888,CHN,Zn,10.586989543685608
1888,EU27,Ni,0.0
1888,EU27,Sn,0.0
1888,EU27,Zn,0.0
1888,ROW,Ni,
1888,ROW,Sn,17.30140451278712
1888,ROW,Zn,11.3630968894663
1889,CHN,Ni,0.0
1889,CHN,Sn,12.271953043037877
1889,CHN,Zn,11.293723107785386
1889,EU27,Ni,0.0
1889,EU27,Sn,0.0
1889,EU27,Zn,0.0
1889,ROW,Ni,
1889,ROW,Sn,18.174277787657054
1889,ROW,Zn,12.092425084533694
1890,CHN,Ni,0.0
1890,CHN,Sn,12.917513602593335
1890,CHN,Zn,11.983553975312875
1890,EU27,Ni,0.0
1890,EU27,Sn,0.0
1890,EU27,Zn,0.0
1890,ROW,Ni,
1890,ROW,Sn,19.093593584413167
1890,ROW,Zn,12.80186829905465
1891,CHN,Ni,0.0
1891,CHN,Sn,13.53617971757939
1891,CHN,Zn,12.704305459379098
1891,EU27,Ni,0.0
1891,EU27,Sn,0.0
1891,EU27,Zn,0.0
1891,ROW,Ni,
1891,ROW,Sn,19.972102664911382
1891,ROW,Zn,13.542855719524283
1892,CHN,Ni,0.0
1892,CHN,Sn,14.186229171200639
1892,CHN,Zn,13.407764184975827
1892,EU27,Ni,0.0
1892,EU27,Sn,0.0
1892,EU27,Zn,0.0
1892,ROW,Ni,
1892,ROW,Sn,20.89614037892385
1892,ROW,Zn,14.263868775829392
1893,CHN,Ni,0.0
1893,CHN,Sn,14.809411979658831
1893,CHN,Zn,14.140978416659282
1893,EU27,Ni,0.0
1893,EU27,Sn,0.0
1893,EU27,Zn,0.0
1893,ROW,Ni,
1893,ROW,Sn,21.779639703366648
1893,ROW,Zn,15.015256587802963
1894,CHN,Ni,0.0
1894,CHN,Sn,15.463463352863403
1894,CHN,Zn,14.856621383163766
1894,EU27,Ni,0.0
1894,EU27,Sn,0.0
1894,EU27,Zn,0.0
1894,ROW,Ni,
1894,ROW,Sn,22.707820092062537
1894,ROW,Zn,15.746658529484499
1895,CHN,Ni,0.0
1895,CHN,Sn,16.090713477298486
1895,CHN,Zn,15.600948827526764
1895,EU27,Ni,0.0
1895,EU27,Sn,0.0
1895,EU27,Zn,0.0
1895,ROW,Ni,
1895,ROW,Sn,23.595770818840673
1895,ROW,Zn,16.507360873441726
1896,CHN,Ni,0.0
1896,CHN,Sn,16.74833516599843
1896,CHN,Zn,16.32751981851934
1896,EU27,Ni,0.0
1896,EU27,Sn,0.0
1896,EU27,Zn,0.0
1896,ROW,Ni,
1896,ROW,Sn,24.527608329716998
1896,ROW,Zn,17.248128725353844
1897,CHN,Ni,0.0
1897,CHN,Sn,17.37925367561266
1897,CHN,Zn,17.08178597540893
1897,EU27,Ni,0.0
1897,EU27,Sn,0.0
1897,EU27,Zn,0.0
1897,ROW,Ni,
1897,ROW,Sn,25.419555298046113
1897,ROW,Zn,18.017203699708425
1898,CHN,Ni,0.0
1898,CHN,Sn,18.04006472845462
1898,CHN,Zn,17.81818863239337
1898,EU27,Ni,0.0
1898,EU27,Sn,0.0
1898,EU27,Zn,0.0
1898,ROW,Ni,
1898,ROW,Sn,26.354638498867544
1898,ROW,Zn,18.76644650765863
1899,CHN,Ni,0.0
1899,CHN,Sn,18.674298648929
1899,CHN,Zn,18.581368299223264
1899,EU27,Ni,0.0
1899,EU27,Sn,0.0
1899,EU27,Zn,0.0
1899,ROW,Ni,
1899,ROW,Sn,27.25019321076835
1899,ROW,Zn,19.543072861481665
1900,CHN,Ni,0.0
1900,CHN,Sn,19.337963243722406
1900,CHN,Zn,19.32664283183032
1900,EU27,Ni,0.0
1900,EU27,Sn,0.0
1900,EU27,Zn,0.0
1900,ROW,Ni,
1900,ROW,Sn,28.1881701029831
1900,ROW,Zn,20.30001066046116
1901,CHN,Ni,0.0
1901,CHN,Sn,19.975200485101425
1901,CHN,Zn,18.167443828451344
1901,EU27,Ni,0.0
1901,EU27,Sn,0.0
1901,EU27,Zn,0.0
1901,ROW,Ni,
1901,ROW,Sn,29.086997828712384
1901,ROW,Zn,18.93778595678389
1902,CHN,Ni,0.0
1902,CHN,Sn,20.641422440231352
1902,CHN,Zn,16.869349330357643
1902,EU27,Ni,0.0
1902,EU27,Sn,0.0
1902,EU27,Zn,0.0
1902,ROW,Ni,
1902,ROW,Sn,30.027564619241925
1902,ROW,Zn,17.454204407990147
1903,CHN,Ni,0.0
1903,CHN,Sn,21.281386830363775
1903,CHN,Zn,16.238447542640287
1903,EU27,Ni,0.0
1903,EU27,Sn,0.0
1903,EU27,Zn,0.0
1903,ROW,Ni,
1903,ROW,Sn,30.92937448113828
1903,ROW,Zn,16.71590370608545
1904,CHN,Ni,0.0
1904,CHN,Sn,21.949904533054337
1904,CHN,Zn,14.670566472828074
1904,EU27,Ni,0.0
1904,EU27,Sn,0.0
1904,EU27,Zn,0.0
1904,ROW,Ni,
1904,ROW,Sn,31.87226689336578
1904,ROW,Zn,14.986810922960327
1905,CHN,Ni,0.0
1905,CHN,Sn,22.59235125684065
1905,CHN,Zn,14.141848189566266
1905,EU27,Ni,0.0
1905,EU27,Sn,0.0
1905,EU27,Zn,0.0
1905,ROW,Ni,
1905,ROW,Sn,32.776804156409256
1905,ROW,Zn,14.382822945925161
1906,CHN,Ni,0.0
1906,CHN,Sn,21.199324695088542
1906,CHN,Zn,13.34065689002023
1906,EU27,Ni,0.0
1906,EU27,Sn,0.0
1906,EU27,Zn,0.0
1906,ROW,Ni,
1906,ROW,Sn,30.09730301963074
1906,ROW,Zn,13.498208304834606
1907,CHN,Ni,0.0
1907,CHN,Sn,23.78762053550113
1907,CHN,Zn,12.903974591451076
1907,EU27,Ni,0.0
1907,EU27,Sn,0.0
1907,EU27,Zn,0.0
1907,ROW,Ni,
1907,ROW,Sn,34.42579004911839
1907,ROW,Zn,13.00276155661869
1908,CHN,Ni,0.0
1908,CHN,Sn,19.62697016317949
1908,CHN,Zn,13.708324041280921
1908,EU27,Ni,0.0
1908,EU27,Sn,0.0
1908,EU27,Zn,0.0
1908,ROW,Ni,
1908,ROW,Sn,27.114266349724108
1908,ROW,Zn,13.801244451940226
1909,CHN,Ni,0.0
1909,CHN,Sn,20.10038517921654
1909,CHN,Zn,12.909881011007553
1909,EU27,Ni,0.0
1909,EU27,Sn,0.0
1909,EU27,Zn,0.0
1909,ROW,Ni,
1909,ROW,Sn,27.753529352484325
1909,ROW,Zn,12.930860170181884
1910,CHN,Ni,0.0
1910,CHN,Sn,20.972447090776843
1910,CHN,Zn,12.550490681041673
1910,EU27,Ni,0.0
1910,EU27,Sn,0.0
1910,EU27,Zn,0.0
1910,ROW,Ni,
1910,ROW,Sn,29.02441450407926
1910,ROW,Zn,12.521558024815004
1911,CHN,Ni,0.0
1911,CHN,Sn,19.261551348531093
1911,CHN,Zn,11.372122043482765
1911,EU27,Ni,0.0
1911,EU27,Sn,0.0
1911,EU27,Zn,0.0
1911,ROW,Ni,
1911,ROW,Sn,26.13639612579695
1911,ROW,Zn,11.27783528261399
1912,CHN,Ni,0.0
1912,CHN,Sn,17.175240542195368
1912,CHN,Zn,10.530231332370649
1912,EU27,Ni,0.0
1912,EU27,Sn,0.0
1912,EU27,Zn,0.0
1912,ROW,Ni,
1912,ROW,Sn,22.81323430681337
1912,ROW,Zn,10.388885932466685
1913,CHN,Ni,0.0
1913,CHN,Sn,14.834494205550417
1913,CHN,Zn,11.341006844971215
1913,EU27,Ni,0.0
1913,EU27,Sn,0.0
1913,EU27,Zn,0.0
1913,ROW,Ni,
1913,ROW,Sn,19.286281142529255
1913,ROW,Zn,11.172474047603481
1914,CHN,Ni,0.0
1914,CHN,Sn,16.63841206878201
1914,CHN,Zn,14.581801520804204
1914,EU27,Ni,0.0
1914,EU27,Sn,0.0
1914,EU27,Zn,0.07095404161674107
1914,ROW,Ni,
1914,ROW,Sn,21.859299612453313
1914,ROW,Zn,14.420914824727548
1915,CHN,Ni,0.0
1915,CHN,Sn,16.83423103112529
1915,CHN,Zn,16.065000323599048
1915,EU27,Ni,0.0
1915,EU27,Sn,0.0
1915,EU27,Zn,0.13294865380039103
1915,ROW,Ni,
1915,ROW,Sn,22.062101449484153
1915,ROW,Zn,15.884913095051656
1916,CHN,Ni,0.0
1916,CHN,Sn,17.4572877262741
1916,CHN,Zn,13.658475746006856
1916,EU27,Ni,0.0
1916,EU27,Sn,0.0
1916,EU27,Zn,0.10892966115984437
1916,ROW,Ni,
1916,ROW,Sn,22.890425782064977
1916,ROW,Zn,13.39372456620455
1917,CHN,Ni,0.0
1917,CHN,Sn,16.471110100978834
1917,CHN,Zn,13.690284641732411
1917,EU27,Ni,0.0
1917,EU27,Sn,0.0
1917,EU27,Zn,0.11020922428310909
1917,ROW,Ni,
1917,ROW,Sn,21.36530655610057
1917,ROW,Zn,13.382022159581272
1918,CHN,Ni,0.0
1918,CHN,Sn,18.279305718134015
1918,CHN,Zn,15.238425729907549
1918,EU27,Ni,0.0
1918,EU27,Sn,0.0
1918,EU27,Zn,0.1567294932043316
1918,ROW,Ni,
1918,ROW,Sn,23.92155333697337
1918,ROW,Zn,14.892800052045375
1919,CHN,Ni,0.0
1919,CHN,Sn,19.9129723308724
1919,CHN,Zn,19.61961764949415
1919,EU27,Ni,0.0
1919,EU27,Sn,0.0
1919,EU27,Zn,0.2809063511781166
1919,ROW,Ni,
1919,ROW,Sn,26.24314178772774
1919,ROW,Zn,19.273667217682963
1920,CHN,Ni,0.0
1920,CHN,Sn,19.637131760917786
1920,CHN,Zn,21.78893234668602
1920,EU27,Ni,0.0
1920,EU27,Sn,0.0
1920,EU27,Zn,0.3836276979377776
1920,ROW,Ni,
1920,ROW,Sn,25.72048777416268
1920,ROW,Zn,21.423239273136204
1921,CHN,Ni,0.0
1921,CHN,Sn,24.991243524705514
1921,CHN,Zn,40.039045813688546
1921,EU27,Ni,0.0
1921,EU27,Sn,0.0
1921,EU27,Zn,0.7060089830957414
1921,ROW,Ni,
1921,ROW,Sn,33.78262643519345
1921,ROW,Zn,40.5303806774729
1922,CHN,Ni,0.0
1922,CHN,Sn,20.314610083280506
1922,CHN,Zn,21.12447911805719
1922,EU27,Ni,0.0
1922,EU27,Sn,0.0
1922,EU27,Zn,0.5008512785994145
1922,ROW,Ni,
1922,ROW,Sn,26.50565455116097
1922,ROW,Zn,20.632460418084737
1923,CHN,Ni,0.0
1923,CHN,Sn,19.97763115799291
1923,CHN,Zn,16.670339680360353
1923,EU27,Ni,0.0
1923,EU27,Sn,0.0
1923,EU27,Zn,0.38031021117906183
1923,ROW,Ni,
1923,ROW,Sn,25.927521750969323
1923,ROW,Zn,16.116037463263005
1924,CHN,Ni,0.0
1924,CHN,Sn,17.854861204116922
1924,CHN,Zn,14.928882956308742
1924,EU27,Ni,0.0
1924,EU27,Sn,0.0
1924,EU27,Zn,0.3144669921980076
1924,ROW,Ni,
1924,ROW,Sn,22.804989101532627
1924,ROW,Zn,14.351223377273211
1925,CHN,Ni,0.0
1925,CHN,Sn,17.27877689427422
1925,CHN,Zn,12.086216785346775
1925,EU27,Ni,0.0
1925,EU27,Sn,0.0
1925,EU27,Zn,0.21618655540108817
1925,ROW,Ni,
1925,ROW,Sn,21.93837963436914
1925,ROW,Zn,11.53052103148905
1926,CHN,Ni,0.0
1926,CHN,Sn,17.794009258106108
1926,CHN,Zn,10.050596159706188
1926,EU27,Ni,0.0
1926,EU27,Sn,0.0
1926,EU27,Zn,0.13204625067448342
1926,ROW,Ni,
1926,ROW,Sn,22.596180566918065
1926,ROW,Zn,9.525312203934998
1927,CHN,Ni,0.0
1927,CHN,Sn,15.76614368627385
1927,CHN,Zn,10.174403132941107
1927,EU27,Ni,0.0
