t,r,m,j,value
1822,ROW,Sn,products_nec,
1823,EU27,Zn,construction,
1823,EU27,Zn,computers_and_precision_instruments,
1823,EU27,Zn,electrical_equipment,
1823,EU27,Zn,machinery_and_equipment,
1823,EU27,Zn,motor_vehicles_trailers_and_semi_trailers,
1823,EU27,Zn,other_transport_equipment,
1823,EU27,Zn,products_nec,
1823,EU27,Ni,construction,
1823,EU27,Ni,computers_and_precision_instruments,
1823,EU27,Ni,electrical_equipment,
1823,EU27,Ni,machinery_and_equipment,
1823,EU27,Ni,motor_vehicles_trailers_and_semi_trailers,
1823,EU27,Ni,other_transport_equipment,
1823,EU27,Ni,products_nec,
1823,EU27,Sn,construction,
1823,EU27,Sn,computers_and_precision_instruments,
1823,EU27,Sn,electrical_equipment,
1823,EU27,Sn,machinery_and_equipment,
1823,EU27,Sn,motor_vehicles_trailers_and_semi_trailers,
1823,EU27,Sn,other_transport_equipment,
1823,EU27,Sn,products_nec,
1823,CHN,Zn,construction,
1823,CHN,Zn,computers_and_precision_instruments,
1823,CHN,Zn,electrical_equipment,
1823,CHN,Zn,machinery_and_equipment,
1823,CHN,Zn,motor_vehicles_trailers_and_semi_trailers,
1823,CHN,Zn,other_transport_equipment,
1823,CHN,Zn,products_nec,
1823,CHN,Ni,construction,
1823,CHN,Ni,computers_and_precision_instruments,
1823,CHN,Ni,electrical_equipment,
1823,CHN,Ni,machinery_and_equipment,
1823,CHN,Ni,motor_vehicles_trailers_and_semi_trailers,
1823,CHN,Ni,other_transport_equipment,
1823,CHN,Ni,products_nec,
1823,CHN,Sn,construction,
1823,CHN,Sn,computers_and_precision_instruments,
1823,CHN,Sn,electrical_equipment,
1823,CHN,Sn,machinery_and_equipment,
1823,CHN,Sn,motor_vehicles_trailers_and_semi_trailers,
1823,CHN,Sn,other_transport_equipment,
1823,CHN,Sn,products_nec,
1823,ROW,Zn,construction,
1823,ROW,Zn,computers_and_precision_instruments,
1823,ROW,Zn,electrical_equipment,
1823,ROW,Zn,machinery_and_equipment,
1823,ROW,Zn,motor_vehicles_trailers_and_semi_trailers,
1823,ROW,Zn,other_transport_equipment,
1823,ROW,Zn,products_nec,
1823,ROW,Ni,construction,
1823,ROW,Ni,computers_and_precision_instruments,
1823,ROW,Ni,electrical_equipment,
1823,ROW,Ni,machinery_and_equipment,
1823,ROW,Ni,motor_vehicles_trailers_and_semi_trailers,
1823,ROW,Ni,other_transport_equipment,
1823,ROW,Ni,products_nec,
1823,ROW,Sn,construction,
1823,ROW,Sn,computers_and_precision_instruments,
1823,ROW,Sn,electrical_equipment,
1823,ROW,Sn,machinery_and_equipment,
1823,ROW,Sn,motor_vehicles_trailers_and_semi_trailers,
1823,ROW,Sn,other_transport_equipment,
1823,ROW,Sn,products_nec,
1824,EU27,Zn,construction,
1824,EU27,Zn,computers_and_precision_instruments,
1824,EU27,Zn,electrical_equipment,
1824,EU27,Zn,machinery_and_equipment,
1824,EU27,Zn,motor_vehicles_trailers_and_semi_trailers,
1824,EU27,Zn,other_transport_equipment,
1824,EU27,Zn,products_nec,
1824,EU27,Ni,construction,
1824,EU27,Ni,computers_and_precision_instruments,
1824,EU27,Ni,electrical_equipment,
1824,EU27,Ni,machinery_and_equipment,
1824,EU27,Ni,motor_vehicles_trailers_and_semi_trailers,
1824,EU27,Ni,other_transport_equipment,
1824,EU27,Ni,products_nec,
1824,EU27,Sn,construction,
1824,EU27,Sn,computers_and_precision_instruments,
1824,EU27,Sn,electrical_equipment,
1824,EU27,Sn,machinery_and_equipment,
1824,EU27,Sn,motor_vehicles_trailers_and_semi_trailers,
1824,EU27,Sn,other_transport_equipment,
1824,EU27,Sn,products_nec,
1824,CHN,Zn,construction,
1824,CHN,Zn,computers_and_precision_instruments,
1824,CHN,Zn,electrical_equipment,
1824,CHN,Zn,machinery_and_equipment,
1824,CHN,Zn,motor_vehicles_trailers_and_semi_trailers,
1824,CHN,Zn,other_transport_equipment,
1824,CHN,Zn,products_nec,
1824,CHN,Ni,construction,
1824,CHN,Ni,computers_and_precision_instruments,
1824,CHN,Ni,electrical_equipment,
1824,CHN,Ni,machinery_and_equipment,
1824,CHN,Ni,motor_vehicles_trailers_and_semi_trailers,
1824,CHN,Ni,other_transport_equipment,
1824,CHN,Ni,products_nec,
1824,CHN,Sn,construction,
1824,CHN,Sn,computers_and_precision_instruments,
1824,CHN,Sn,electrical_equipment,
1824,CHN,Sn,machinery_and_equipment,
1824,CHN,Sn,motor_vehicles_trailers_and_semi_trailers,
1824,CHN,Sn,other_transport_equipment,
1824,CHN,Sn,products_nec,
1824,ROW,Zn,construction,
1824,ROW,Zn,computers_and_precision_instruments,
1824,ROW,Zn,electrical_equipment,
1824,ROW,Zn,machinery_and_equipment,
1824,ROW,Zn,motor_vehicles_trailers_and_semi_trailers,
1824,ROW,Zn,other_transport_equipment,
1824,ROW,Zn,products_nec,
1824,ROW,Ni,construction,
1824,ROW,Ni,computers_and_precision_instruments,
1824,ROW,Ni,electrical_equipment,
1824,ROW,Ni,machinery_and_equipment,
1824,ROW,Ni,motor_vehicles_trailers_and_semi_trailers,
1824,ROW,Ni,other_transport_equipment,
1824,ROW,Ni,products_nec,
1824,ROW,Sn,construction,
1824,ROW,Sn,computers_and_precision_instruments,
1824,ROW,Sn,electrical_equipment,
1824,ROW,Sn,machinery_and_equipment,
1824,ROW,Sn,motor_vehicles_trailers_and_semi_trailers,
1824,ROW,Sn,other_transport_equipment,
1824,ROW,Sn,products_nec,
1825,EU27,Zn,construction,
1825,EU27,Zn,computers_and_precision_instruments,
1825,EU27,Zn,electrical_equipment,
1825,EU27,Zn,machinery_and_equipment,
1825,EU27,Zn,motor_vehicles_trailers_and_semi_trailers,
1825,EU27,Zn,other_transport_equipment,
1825,EU27,Zn,products_nec,
1825,EU27,Ni,construction,
1825,EU27,Ni,computers_and_precision_instruments,
1825,EU27,Ni,electrical_equipment,
1825,EU27,Ni,machinery_and_equipment,
1825,EU27,Ni,motor_vehicles_trailers_and_semi_trailers,
1825,EU27,Ni,other_transport_equipment,
1825,EU27,Ni,products_nec,
1825,EU27,Sn,construction,
1825,EU27,Sn,computers_and_precision_instruments,
1825,EU27,Sn,electrical_equipment,
1825,EU27,Sn,machinery_and_equipment,
1825,EU27,Sn,motor_vehicles_trailers_and_semi_trailers,
1825,EU27,Sn,other_transport_equipment,
1825,EU27,Sn,products_nec,
1825,CHN,Zn,construction,
1825,CHN,Zn,computers_and_precision_instruments,
1825,CHN,Zn,electrical_equipment,
1825,CHN,Zn,machinery_and_equipment,
1825,CHN,Zn,motor_vehicles_trailers_and_semi_trailers,
1825,CHN,Zn,other_transport_equipment,
1825,CHN,Zn,products_nec,
1825,CHN,Ni,construction,
1825,CHN,Ni,computers_and_precision_instruments,
1825,CHN,Ni,electrical_equipment,
1825,CHN,Ni,machinery_and_equipment,
1825,CHN,Ni,motor_vehicles_trailers_and_semi_trailers,
1825,CHN,Ni,other_transport_equipment,
1825,CHN,Ni,products_nec,
1825,CHN,Sn,construction,
1825,CHN,Sn,computers_and_precision_instruments,
1825,CHN,Sn,electrical_equipment,
1825,CHN,Sn,machinery_and_equipment,
1825,CHN,Sn,motor_vehicles_trailers_and_semi_trailers,
1825,CHN,Sn,other_transport_equipment,
1825,CHN,Sn,products_nec,
1825,ROW,Zn,construction,
1825,ROW,Zn,computers_and_precision_instruments,
1825,ROW,Zn,electrical_equipment,
1825,ROW,Zn,machinery_and_equipment,
1825,ROW,Zn,motor_vehicles_trailers_and_semi_trailers,
1825,ROW,Zn,other_transport_equipment,
1825,ROW,Zn,products_nec,
1825,ROW,Ni,construction,
1825,ROW,Ni,computers_and_precision_instruments,
1825,ROW,Ni,electrical_equipment,
1825,ROW,Ni,machinery_and_equipment,
1825,ROW,Ni,motor_vehicles_trailers_and_semi_trailers,
1825,ROW,Ni,other_transport_equipment,
1825,ROW,Ni,products_nec,
1825,ROW,Sn,construction,
1825,ROW,Sn,computers_and_precision_instruments,
1825,ROW,Sn,electrical_equipment,
1825,ROW,Sn,machinery_and_equipment,
1825,ROW,Sn,motor_vehicles_trailers_and_semi_trailers,
1825,ROW,Sn,other_transport_equipment,
1825,ROW,Sn,products_nec,
1826,EU27,Zn,construction,
1826,EU27,Zn,computers_and_precision_instruments,
1826,EU27,Zn,electrical_equipment,
1826,EU27,Zn,machinery_and_equipment,
1826,EU27,Zn,motor_vehicles_trailers_and_semi_trailers,
1826,EU27,Zn,other_transport_equipment,
1826,EU27,Zn,products_nec,
1826,EU27,Ni,construction,
1826,EU27,Ni,computers_and_precision_instruments,
1826,EU27,Ni,electrical_equipment,
1826,EU27,Ni,machinery_and_equipment,
1826,EU27,Ni,motor_vehicles_trailers_and_semi_trailers,
1826,EU27,Ni,other_transport_equipment,
1826,EU27,Ni,products_nec,
1826,EU27,Sn,construction,
1826,EU27,Sn,computers_and_precision_instruments,
1826,EU27,Sn,electrical_equipment,
1826,EU27,Sn,machinery_and_equipment,
1826,EU27,Sn,motor_vehicles_trailers_and_semi_trailers,
1826,EU27,Sn,other_transport_equipment,
1826,EU27,Sn,products_nec,
1826,CHN,Zn,construction,
1826,CHN,Zn,computers_and_precision_instruments,
1826,CHN,Zn,electrical_equipment,
1826,CHN,Zn,machinery_and_equipment,
1826,CHN,Zn,motor_vehicles_trailers_and_semi_trailers,
1826,CHN,Zn,other_transport_equipment,
1826,CHN,Zn,products_nec,
1826,CHN,Ni,construction,
1826,CHN,Ni,computers_and_precision_instruments,
1826,CHN,Ni,electrical_equipment,
1826,CHN,Ni,machinery_and_equipment,
1826,CHN,Ni,motor_vehicles_trailers_and_semi_trailers,
1826,CHN,Ni,other_transport_equipment,
1826,CHN,Ni,products_nec,
1826,CHN,Sn,construction,
1826,CHN,Sn,computers_and_precision_instruments,
1826,CHN,Sn,electrical_equipment,
1826,CHN,Sn,machinery_and_equipment,
1826,CHN,Sn,motor_vehicles_trailers_and_semi_trailers,
1826,CHN,Sn,other_transport_equipment,
1826,CHN,Sn,products_nec,
1826,ROW,Zn,construction,
1826,ROW,Zn,computers_and_precision_instruments,
1826,ROW,Zn,electrical_equipment,
1826,ROW,Zn,machinery_and_equipment,
1826,ROW,Zn,motor_vehicles_trailers_and_semi_trailers,
1826,ROW,Zn,other_transport_equipment,
1826,ROW,Zn,products_nec,
1826,ROW,Ni,construction,
1826,ROW,Ni,computers_and_precision_instruments,
1826,ROW,Ni,electrical_equipment,
1826,ROW,Ni,machinery_and_equipment,
1826,ROW,Ni,motor_vehicles_trailers_and_semi_trailers,
1826,ROW,Ni,other_transport_equipment,
1826,ROW,Ni,products_nec,
1826,ROW,Sn,construction,
1826,ROW,Sn,computers_and_precision_instruments,
1826,ROW,Sn,electrical_equipment,
1826,ROW,Sn,machinery_and_equipment,
1826,ROW,Sn,motor_vehicles_trailers_and_semi_trailers,
1826,ROW,Sn,other_transport_equipment,
1826,ROW,Sn,products_nec,
1827,EU27,Zn,construction,
1827,EU27,Zn,computers_and_precision_instruments,
1827,EU27,Zn,electrical_equipment,
1827,EU27,Zn,machinery_and_equipment,
1827,EU27,Zn,motor_vehicles_trailers_and_semi_trailers,
1827,EU27,Zn,other_transport_equipment,
1827,EU27,Zn,products_nec,
1827,EU27,Ni,construction,
1827,EU27,Ni,computers_and_precision_instruments,
1827,EU27,Ni,electrical_equipment,
1827,EU27,Ni,machinery_and_equipment,
1827,EU27,Ni,motor_vehicles_trailers_and_semi_trailers,
1827,EU27,Ni,other_transport_equipment,
1827,EU27,Ni,products_nec,
1827,EU27,Sn,construction,
1827,EU27,Sn,computers_and_precision_instruments,
1827,EU27,Sn,electrical_equipment,
1827,EU27,Sn,machinery_and_equipment,
1827,EU27,Sn,motor_vehicles_trailers_and_semi_trailers,
1827,EU27,Sn,other_transport_equipment,
1827,EU27,Sn,products_nec,
1827,CHN,Zn,construction,
1827,CHN,Zn,computers_and_precision_instruments,
1827,CHN,Zn,electrical_equipment,
1827,CHN,Zn,machinery_and_equipment,
1827,CHN,Zn,motor_vehicles_trailers_and_semi_trailers,
1827,CHN,Zn,other_transport_equipment,
1827,CHN,Zn,products_nec,
1827,CHN,Ni,construction,
1827,CHN,Ni,computers_and_precision_instruments,
1827,CHN,Ni,electrical_equipment,
1827,CHN,Ni,machinery_and_equipment,
1827,CHN,Ni,motor_vehicles_trailers_and_semi_trailers,
1827,CHN,Ni,other_transport_equipment,
1827,CHN,Ni,products_nec,
1827,CHN,Sn,construction,
1827,CHN,Sn,computers_and_precision_instruments,
1827,CHN,Sn,electrical_equipment,
1827,CHN,Sn,machinery_and_equipment,
1827,CHN,Sn,motor_vehicles_trailers_and_semi_trailers,
1827,CHN,Sn,other_transport_equipment,
1827,CHN,Sn,products_nec,
1827,ROW,Zn,construction,
1827,ROW,Zn,computers_and_precision_instruments,
1827,ROW,Zn,electrical_equipment,
1827,ROW,Zn,machinery_and_equipment,
1827,ROW,Zn,motor_vehicles_trailers_and_semi_trailers,
1827,ROW,Zn,other_transport_equipment,
1827,ROW,Zn,products_nec,
1827,ROW,Ni,construction,
1827,ROW,Ni,computers_and_precision_instruments,
1827,ROW,Ni,electrical_equipment,
1827,ROW,Ni,machinery_and_equipment,
1827,ROW,Ni,motor_vehicles_trailers_and_semi_trailers,
1827,ROW,Ni,other_transport_equipment,
1827,ROW,Ni,products_nec,
1827,ROW,Sn,construction,
1827,ROW,Sn,computers_and_precision_instruments,
1827,ROW,Sn,electrical_equipment,
1827,ROW,Sn,machinery_and_equipment,
1827,ROW,Sn,motor_vehicles_trailers_and_semi_trailers,
1827,ROW,Sn,other_transport_equipment,
1827,ROW,Sn,products_nec,
1828,EU27,Zn,construction,
1828,EU27,Zn,computers_and_precision_instruments,
1828,EU27,Zn,electrical_equipment,
1828,EU27,Zn,machinery_and_equipment,
1828,EU27,Zn,motor_vehicles_trailers_and_semi_trailers,
1828,EU27,Zn,other_transport_equipment,
1828,EU27,Zn,products_nec,
1828,EU27,Ni,construction,
1828,EU27,Ni,computers_and_precision_instruments,
1828,EU27,Ni,electrical_equipment,
1828,EU27,Ni,machinery_and_equipment,
1828,EU27,Ni,motor_vehicles_trailers_and_semi_trailers,
1828,EU27,Ni,other_transport_equipment,
1828,EU27,Ni,products_nec,
1828,EU27,Sn,construction,
1828,EU27,Sn,computers_and_precision_instruments,
1828,EU27,Sn,electrical_equipment,
1828,EU27,Sn,machinery_and_equipment,
1828,EU27,Sn,motor_vehicles_trailers_and_semi_trailers,
1828,EU27,Sn,other_transport_equipment,
1828,EU27,Sn,products_nec,
1828,CHN,Zn,construction,
1828,CHN,Zn,computers_and_precision_instruments,
1828,CHN,Zn,electrical_equipment,
1828,CHN,Zn,machinery_and_equipment,
1828,CHN,Zn,motor_vehicles_trailers_and_semi_trailers,
1828,CHN,Zn,other_transport_equipment,
1828,CHN,Zn,products_nec,
1828,CHN,Ni,construction,
1828,CHN,Ni,computers_and_precision_instruments,
1828,CHN,Ni,electrical_equipment,
1828,CHN,Ni,machinery_and_equipment,
1828,CHN,Ni,motor_vehicles_trailers_and_semi_trailers,
1828,CHN,Ni,other_transport_equipment,
1828,CHN,Ni,products_nec,
1828,CHN,Sn,construction,
1828,CHN,Sn,computers_and_precision_instruments,
1828,CHN,Sn,electrical_equipment,
1828,CHN,Sn,machinery_and_equipment,
1828,CHN,Sn,motor_vehicles_trailers_and_semi_trailers,
1828,CHN,Sn,other_transport_equipment,
1828,CHN,Sn,products_nec,
1828,ROW,Zn,construction,
1828,ROW,Zn,computers_and_precision_instruments,
1828,ROW,Zn,electrical_equipment,
1828,ROW,Zn,machinery_and_equipment,
1828,ROW,Zn,motor_vehicles_trailers_and_semi_trailers,
1828,ROW,Zn,other_transport_equipment,
1828,ROW,Zn,products_nec,
1828,ROW,Ni,construction,
1828,ROW,Ni,computers_and_precision_instruments,
1828,ROW,Ni,electrical_equipment,
1828,ROW,Ni,machinery_and_equipment,
1828,ROW,Ni,motor_vehicles_trailers_and_semi_trailers,
1828,ROW,Ni,other_transport_equipment,
1828,ROW,Ni,products_nec,
1828,ROW,Sn,construction,
1828,ROW,Sn,computers_and_precision_instruments,
1828,ROW,Sn,electrical_equipment,
1828,ROW,Sn,machinery_and_equipment,
1828,ROW,Sn,motor_vehicles_trailers_and_semi_trailers,
1828,ROW,Sn,other_transport_equipment,
1828,ROW,Sn,products_nec,
1829,EU27,Zn,construction,
1829,EU27,Zn,computers_and_precision_instruments,
1829,EU27,Zn,electrical_equipment,
1829,EU27,Zn,machinery_and_equipment,
1829,EU27,Zn,motor_vehicles_trailers_and_semi_trailers,
1829,EU27,Zn,other_transport_equipment,
1829,EU27,Zn,products_nec,
1829,EU27,Ni,construction,
1829,EU27,Ni,computers_and_precision_instruments,
1829,EU27,Ni,electrical_equipment,
1829,EU27,Ni,machinery_and_equipment,
1829,EU27,Ni,motor_vehicles_trailers_and_semi_trailers,
1829,EU27,Ni,other_transport_equipment,
1829,EU27,Ni,products_nec,
1829,EU27,Sn,construction,
1829,EU27,Sn,computers_and_precision_instruments,
1829,EU27,Sn,electrical_equipment,
1829,EU27,Sn,machinery_and_equipment,
1829,EU27,Sn,motor_vehicles_trailers_and_semi_trailers,
1829,EU27,Sn,other_transport_equipment,
1829,EU27,Sn,products_nec,
1829,CHN,Zn,construction,
1829,CHN,Zn,computers_and_precision_instruments,
1829,CHN,Zn,electrical_equipment,
1829,CHN,Zn,machinery_and_equipment,
1829,CHN,Zn,motor_vehicles_trailers_and_semi_trailers,
1829,CHN,Zn,other_transport_equipment,
1829,CHN,Zn,products_nec,
1829,CHN,Ni,construction,
1829,CHN,Ni,computers_and_precision_instruments,
1829,CHN,Ni,electrical_equipment,
1829,CHN,Ni,machinery_and_equipment,
1829,CHN,Ni,motor_vehicles_trailers_and_semi_trailers,
1829,CHN,Ni,other_transport_equipment,
1829,CHN,Ni,products_nec,
1829,CHN,Sn,construction,
1829,CHN,Sn,computers_and_precision_instruments,
1829,CHN,Sn,electrical_equipment,
1829,CHN,Sn,machinery_and_equipment,
1829,CHN,Sn,motor_vehicles_trailers_and_semi_trailers,
1829,CHN,Sn,other_transport_equipment,
1829,CHN,Sn,products_nec,
1829,ROW,Zn,construction,
1829,ROW,Zn,computers_and_precision_instruments,
1829,ROW,Zn,electrical_equipment,
1829,ROW,Zn,machinery_and_equipment,
1829,ROW,Zn,motor_vehicles_trailers_and_semi_trailers,
1829,ROW,Zn,other_transport_equipment,
1829,ROW,Zn,products_nec,
1829,ROW,Ni,construction,
1829,ROW,Ni,computers_and_precision_instruments,
1829,ROW,Ni,electrical_equipment,
1829,ROW,Ni,machinery_and_equipment,
1829,ROW,Ni,motor_vehicles_trailers_and_semi_trailers,
1829,ROW,Ni,other_transport_equipment,
1829,ROW,Ni,products_nec,
1829,ROW,Sn,construction,
1829,ROW,Sn,computers_and_precision_instruments,
1829,ROW,Sn,electrical_equipment,
1829,ROW,Sn,machinery_and_equipment,
1829,ROW,Sn,motor_vehicles_trailers_and_semi_trailers,
1829,ROW,Sn,other_transport_equipment,
1829,ROW,Sn,products_nec,
1830,EU27,Zn,construction,
1830,EU27,Zn,computers_and_precision_instruments,
1830,EU27,Zn,electrical_equipment,
1830,EU27,Zn,machinery_and_equipment,
1830,EU27,Zn,motor_vehicles_trailers_and_semi_trailers,
1830,EU27,Zn,other_transport_equipment,
1830,EU27,Zn,products_nec,
1830,EU27,Ni,construction,
1830,EU27,Ni,computers_and_precision_instruments,
1830,EU27,Ni,electrical_equipment,
1830,EU27,Ni,machinery_and_equipment,
1830,EU27,Ni,motor_vehicles_trailers_and_semi_trailers,
1830,EU27,Ni,other_transport_equipment,
