t,r,m,i,value
1866,EU27,Ni,EU27,0.37698804976931805
1866,EU27,Ni,ROW,0.6180954653115234
1866,EU27,Sn,CHN,0.02710663862294275
1866,EU27,Sn,EU27,0.5414874360041856
1866,EU27,Sn,ROW,0.43140592537287176
1866,EU27,Zn,CHN,0.15811009194253636
1866,EU27,Zn,EU27,0.5585515882408599
1866,EU27,Zn,ROW,0.28333831981660373
1866,ROW,Ni,CHN,0.004939484980579549
1866,ROW,Ni,EU27,0.3787516569891681
1866,ROW,Ni,ROW,0.6163088580302524
1866,ROW,Sn,CHN,0.017617718215091283
1866,ROW,Sn,EU27,0.6192872120536196
1866,ROW,Sn,ROW,0.3630950697312891
1866,ROW,Zn,CHN,0.15953387191262303
1866,ROW,Zn,EU27,0.5648977996541813
1866,ROW,Zn,ROW,0.2755683284331956
1867,CHN,Ni,CHN,0.004934097273072185
1867,CHN,Ni,EU27,0.37668101791998393
1867,CHN,Ni,ROW,0.6183848848069439
1867,CHN,Sn,CHN,0.017380966050120912
1867,CHN,Sn,EU27,0.6199092215290359
1867,CHN,Sn,ROW,0.3627098124208431
1867,CHN,Zn,CHN,0.16010594267472783
1867,CHN,Zn,EU27,0.5650752748480169
1867,CHN,Zn,ROW,0.2748187824772553
1867,EU27,Ni,CHN,0.004914955893365343
1867,EU27,Ni,EU27,0.37521971831575524
1867,EU27,Ni,ROW,0.6198653257908794
1867,EU27,Sn,CHN,0.02618992191871293
1867,EU27,Sn,EU27,0.5478779569483907
1867,EU27,Sn,ROW,0.42593212113289636
1867,EU27,Zn,CHN,0.15815307389613106
1867,EU27,Zn,EU27,0.5564056762018574
1867,EU27,Zn,ROW,0.2854412499020115
1867,ROW,Ni,CHN,0.004937438798494207
1867,ROW,Ni,EU27,0.3769361181192123
1867,ROW,Ni,ROW,0.6181264430822935
1867,ROW,Sn,CHN,0.01738096605012091
1867,ROW,Sn,EU27,0.6199092215290359
1867,ROW,Sn,ROW,0.36270981242084316
1867,ROW,Zn,CHN,0.1601059426747278
1867,ROW,Zn,EU27,0.5650752748480169
1867,ROW,Zn,ROW,0.2748187824772553
1868,CHN,Ni,CHN,0.004932144409987628
1868,CHN,Ni,EU27,0.3749435228868573
1868,CHN,Ni,ROW,0.6201243327031551
1868,CHN,Sn,CHN,0.017154334098347757
1868,CHN,Sn,EU27,0.6205000515448583
1868,CHN,Sn,ROW,0.3623456143567938
1868,CHN,Zn,CHN,0.16065443409218216
1868,CHN,Zn,EU27,0.565238197271467
1868,CHN,Zn,ROW,0.27410736863635077
1868,EU27,Ni,CHN,0.0049134268601527115
1868,EU27,Ni,EU27,0.3735206075195168
1868,EU27,Ni,ROW,0.6215659656203306
1868,EU27,Sn,CHN,0.026219410390419064
1868,EU27,Sn,EU27,0.5465647648397203
1868,EU27,Sn,ROW,0.4272158247698606
1868,EU27,Zn,CHN,0.15941125248910215
1868,EU27,Zn,EU27,0.5597403945887683
1868,EU27,Zn,ROW,0.28084835292212945
1868,ROW,Ni,CHN,0.004935411621964391
1868,ROW,Ni,EU27,0.3751918976031581
1868,ROW,Ni,ROW,0.6198726907748775
1868,ROW,Sn,CHN,0.017154334098347754
1868,ROW,Sn,EU27,0.6205000515448583
1868,ROW,Sn,ROW,0.3623456143567938
1868,ROW,Zn,CHN,0.16065443409218216
1868,ROW,Zn,EU27,0.565238197271467
1868,ROW,Zn,ROW,0.2741073686363508
1869,CHN,Ni,CHN,0.004930212721258252
1869,CHN,Ni,EU27,0.3732728829965514
1869,CHN,Ni,ROW,0.6217969042821904
1869,CHN,Sn,CHN,0.01693741138019142
1869,CHN,Sn,EU27,0.6210577392551426
1869,CHN,Sn,ROW,0.362004849364666
1869,CHN,Zn,CHN,0.1611801348456531
1869,CHN,Zn,EU27,0.5653893137457632
1869,CHN,Zn,ROW,0.2734305514085837
1869,EU27,Ni,CHN,0.004911903576494915
1869,EU27,Ni,EU27,0.37188667358989774
1869,EU27,Ni,ROW,0.6232014228336072
1869,EU27,Sn,CHN,0.02536135638659462
1869,EU27,Sn,EU27,0.5525209947857671
1869,EU27,Sn,ROW,0.4221176488276382
1869,EU27,Zn,CHN,0.15943622971984678
1869,EU27,Zn,EU27,0.5577054617640292
1869,EU27,Zn,ROW,0.282858308516124
1869,ROW,Ni,CHN,0.004933408338235636
1869,ROW,Ni,EU27,0.3735148273566716
1869,ROW,Ni,ROW,0.621551764305093
1869,ROW,Sn,CHN,0.016937411380191413
1869,ROW,Sn,EU27,0.6210577392551426
1869,ROW,Sn,ROW,0.362004849364666
1869,ROW,Zn,CHN,0.1611801348456531
1869,ROW,Zn,EU27,0.5653893137457632
1869,ROW,Zn,ROW,0.2734305514085837
1870,CHN,Ni,CHN,0.004928306361821971
1870,CHN,Ni,EU27,0.3716652703857318
1870,CHN,Ni,ROW,0.6234064232524462
1870,CHN,Sn,CHN,0.016729451895239566
1870,CHN,Sn,EU27,0.6215886497583182
1870,CHN,Sn,ROW,0.36168189834644227
1870,CHN,Zn,CHN,0.16168493451160407
1870,CHN,Zn,EU27,0.5655280289104001
1870,CHN,Zn,ROW,0.27278703657799586
1870,EU27,Ni,CHN,0.004910390899340663
1870,EU27,Ni,EU27,0.3703141865207386
1870,EU27,Ni,ROW,0.6247754225799208
1870,EU27,Sn,CHN,0.025403043882625067
1870,EU27,Sn,EU27,0.5511877992687145
1870,EU27,Sn,ROW,0.4234091568486604
1870,EU27,Zn,CHN,0.16059876557890734
1870,EU27,Zn,EU27,0.5607591054475635
1870,EU27,Zn,ROW,0.2786421289735293
1870,ROW,Ni,CHN,0.004931432977658074
1870,ROW,Ni,EU27,0.37190106224500397
1870,ROW,Ni,ROW,0.6231675047773381
1870,ROW,Sn,CHN,0.01672945189523956
1870,ROW,Sn,EU27,0.6215886497583182
1870,ROW,Sn,ROW,0.3616818983464422
1870,ROW,Zn,CHN,0.16168493451160404
1870,ROW,Zn,EU27,0.5655280289104001
1870,ROW,Zn,ROW,0.27278703657799586
1871,CHN,Ni,CHN,0.00492642874292523
1871,CHN,Ni,EU27,0.37011714794629363
1871,CHN,Ni,ROW,0.624956423310781
1871,CHN,Sn,CHN,0.016530112821049308
1871,CHN,Sn,EU27,0.6220907268419872
1871,CHN,Sn,ROW,0.36137916033696366
1871,CHN,Zn,CHN,0.16216946528041826
1871,CHN,Zn,EU27,0.565656780874455
1871,CHN,Zn,ROW,0.2721737538451267
1871,EU27,Ni,CHN,0.0049088929069922025
1871,EU27,Ni,EU27,0.36879969996905315
1871,EU27,Ni,ROW,0.6262914071239546
1871,EU27,Sn,CHN,0.024598370817118565
1871,EU27,Sn,EU27,0.556752281048179
1871,EU27,Sn,ROW,0.4186493481347024
1871,EU27,Zn,CHN,0.16060927002698472
1871,EU27,Zn,EU27,0.55882973078287
1871,EU27,Zn,ROW,0.28056099919014527
1871,ROW,Ni,CHN,0.004929488833164523
1871,ROW,Ni,EU27,0.3703470491446925
1871,ROW,Ni,ROW,0.6247234620221429
1871,ROW,Sn,CHN,0.016530112821049305
1871,ROW,Sn,EU27,0.6220907268419871
1871,ROW,Sn,ROW,0.3613791603369636
1871,ROW,Zn,CHN,0.16216946528041828
1871,ROW,Zn,EU27,0.565656780874455
1871,ROW,Zn,ROW,0.27217375384512676
1872,CHN,Ni,CHN,0.004924582635307449
1872,CHN,Ni,EU27,0.3686252420090053
1872,CHN,Ni,ROW,0.6264501753556871
1872,CHN,Sn,CHN,0.016338742591642186
1872,CHN,Sn,EU27,0.6225696962614092
1872,CHN,Sn,ROW,0.36109156114694846
1872,CHN,Zn,CHN,0.16263539470485974
1872,CHN,Zn,EU27,0.5657749276054149
1872,CHN,Zn,ROW,0.2715896776897253
1872,EU27,Ni,CHN,0.0049074130038890915
1872,EU27,Ni,EU27,0.3673400245590189
1872,EU27,Ni,ROW,0.627752562437092
1872,EU27,Sn,CHN,0.024650000921231523
1872,EU27,Sn,EU27,0.5554106302438915
1872,EU27,Sn,ROW,0.4199393688348769
1872,EU27,Zn,CHN,0.1616860763795383
1872,EU27,Zn,EU27,0.5616344087684493
1872,EU27,Zn,ROW,0.2766795148520124
1872,ROW,Ni,CHN,0.004927578563160342
1872,ROW,Ni,EU27,0.3688494995170216
1872,ROW,Ni,ROW,0.6262229219198181
1872,ROW,Sn,CHN,0.016338742591642186
1872,ROW,Sn,EU27,0.6225696962614093
1872,ROW,Sn,ROW,0.36109156114694846
1872,ROW,Zn,CHN,0.16263539470485974
1872,ROW,Zn,EU27,0.565774927605415
1872,ROW,Zn,ROW,0.2715896776897253
1873,CHN,Ni,CHN,0.004922770258223146
1873,CHN,Ni,EU27,0.36718651806752634
1873,CHN,Ni,ROW,0.6278907116742505
1873,CHN,Sn,CHN,0.016155054552848862
1873,CHN,Sn,EU27,0.6230234524201317
1873,CHN,Sn,ROW,0.3608214930270194
1873,CHN,Zn,CHN,0.16308322755121965
1873,CHN,Zn,EU27,0.5658846458996551
1873,CHN,Zn,ROW,0.27103212654912523
1873,EU27,Ni,CHN,0.004905954011208034
1873,EU27,Ni,EU27,0.3659322041620322
1873,EU27,Ni,ROW,0.6291618418267597
1873,EU27,Sn,CHN,0.023894017842787028
1873,EU27,Sn,EU27,0.5606205954308054
1873,EU27,Sn,ROW,0.41548538672640756
1873,EU27,Zn,CHN,0.16168497933222334
1873,EU27,Zn,EU27,0.5598050744512313
1873,EU27,Zn,ROW,0.27850994621654523
1873,ROW,Ni,CHN,0.004925704280256136
1873,ROW,Ni,EU27,0.3674053650333029
1873,ROW,Ni,ROW,0.627668930686441
1873,ROW,Sn,CHN,0.016155054552848862
1873,ROW,Sn,EU27,0.6230234524201318
1873,ROW,Sn,ROW,0.36082149302701944
1873,ROW,Zn,CHN,0.16308322755121965
1873,ROW,Zn,EU27,0.5658846458996551
1873,ROW,Zn,ROW,0.27103212654912523
1874,CHN,Ni,CHN,0.004920993356346312
1874,CHN,Ni,EU27,0.36579815915253505
1874,CHN,Ni,ROW,0.6292808474911186
1874,CHN,Sn,CHN,0.015978476759720344
1874,CHN,Sn,EU27,0.6234571778558556
1874,CHN,Sn,ROW,0.36056434538442395
1874,CHN,Zn,CHN,0.16351444293620887
1874,CHN,Zn,EU27,0.5659852651162279
1874,CHN,Zn,ROW,0.2705002919475632
1874,EU27,Ni,CHN,0.004904518245310898
1874,EU27,Ni,EU27,0.36457349477032946
1874,EU27,Ni,ROW,0.6305219869843597
1874,EU27,Sn,CHN,0.023953707736779885
1874,EU27,Sn,EU27,0.5592795667404445
1874,EU27,Sn,ROW,0.41676672552277566
1874,EU27,Zn,CHN,0.16268468246911275
1874,EU27,Zn,EU27,0.5623882828033779
1874,EU27,Zn,ROW,0.2749270347275093
1874,ROW,Ni,CHN,0.004923867627889989
1874,ROW,Ni,EU27,0.3660118158603267
1874,ROW,Ni,ROW,0.6290643165117833
1874,ROW,Sn,CHN,0.015978476759720344
1874,ROW,Sn,EU27,0.6234571778558557
1874,ROW,Sn,ROW,0.36056434538442395
1874,ROW,Zn,CHN,0.16351444293620887
1874,ROW,Zn,EU27,0.5659852651162279
1874,ROW,Zn,ROW,0.2705002919475632
1875,CHN,Ni,CHN,0.004919253266283893
1875,CHN,Ni,EU27,0.36445754652246715
1875,CHN,Ni,ROW,0.6306232002112491
1875,CHN,Sn,CHN,0.015808769069453155
1875,CHN,Sn,EU27,0.6238687496969042
1875,CHN,Sn,ROW,0.3603224812336426
1875,CHN,Zn,CHN,0.16392944156506925
1875,CHN,Zn,EU27,0.5660787392673556
1875,CHN,Zn,ROW,0.26999181916757503
1875,EU27,Ni,CHN,0.00490310758575862
1875,EU27,Ni,EU27,0.3632613456373638
1875,EU27,Ni,ROW,0.6318355467768776
1875,EU27,Sn,CHN,0.023242239538537792
1875,EU27,Sn,EU27,0.5641677151916988
1875,EU27,Sn,ROW,0.4125900452697633
1875,EU27,Zn,CHN,0.1626743249251573
1875,EU27,Zn,EU27,0.5606535196682293
1875,EU27,Zn,ROW,0.2766721554066134
1875,ROW,Ni,CHN,0.004922069846567517
1875,ROW,Ni,EU27,0.3646662212712931
1875,ROW,Ni,ROW,0.6304117088821394
1875,ROW,Sn,CHN,0.015808769069453155
1875,ROW,Sn,EU27,0.6238687496969043
1875,ROW,Sn,ROW,0.36032248123364263
1875,ROW,Zn,CHN,0.16392944156506928
1875,ROW,Zn,EU27,0.5660787392673557
1875,ROW,Zn,ROW,0.2699918191675751
1876,CHN,Ni,CHN,0.00491755097416111
1876,CHN,Ni,EU27,0.36316224238489775
1876,CHN,Ni,ROW,0.6319202066409411
1876,CHN,Sn,CHN,0.015645427051736608
1876,CHN,Sn,EU27,0.6242628851185282
1876,CHN,Sn,ROW,0.36009168782973533
1876,CHN,Zn,CHN,0.16432954172644224
1876,CHN,Zn,EU27,0.5661643826719722
1876,CHN,Zn,ROW,0.2695060756015856
1876,EU27,Ni,CHN,0.004901723534347332
1876,EU27,Ni,EU27,0.3619933824047602
1876,EU27,Ni,ROW,0.6331048940608925
1876,EU27,Sn,CHN,0.023308415079201405
1876,EU27,Sn,EU27,0.562834420800271
1876,EU27,Sn,ROW,0.4138571641205277
1876,EU27,Zn,CHN,0.16360446011898386
1876,EU27,Zn,EU27,0.5630389273312189
1876,EU27,Zn,ROW,0.2733566125497973
1876,ROW,Ni,CHN,0.0049203118311835
1876,ROW,Ni,EU27,0.3633661322952258
1876,ROW,Ni,ROW,0.6317135558735908
1876,ROW,Sn,CHN,0.0156454270517366
1876,ROW,Sn,EU27,0.6242628851185281
1876,ROW,Sn,ROW,0.3600916878297352
1876,ROW,Zn,CHN,0.1643295417264422
1876,ROW,Zn,EU27,0.5661643826719722
1876,ROW,Zn,ROW,0.2695060756015856
1877,CHN,Ni,CHN,0.004915887165521056
1877,CHN,Ni,EU27,0.361909974402558
1877,CHN,Ni,ROW,0.6331741384319209
1877,CHN,Sn,CHN,0.015488249249603892
1877,CHN,Sn,EU27,0.6246374673434226
1877,CHN,Sn,ROW,0.35987428340697336
1877,CHN,Zn,CHN,0.16471505892253155
1877,CHN,Zn,EU27,0.566243958122626
1877,CHN,Zn,ROW,0.2690409829548426
1877,EU27,Ni,CHN,0.0049003672664048
1877,EU27,Ni,EU27,0.36076739197485513
1877,EU27,Ni,ROW,0.6343322407587402
1877,EU27,Sn,CHN,0.022637737442265847
1877,EU27,Sn,EU27,0.5674295727749359
1877,EU27,Sn,ROW,0.4099326897827982
1877,EU27,Zn,CHN,0.16358675558916935
1877,EU27,Zn,EU27,0.5613934090060796
1877,EU27,Zn,ROW,0.27501983540475106
1877,ROW,Ni,CHN,0.004918594180668152
1877,ROW,Ni,EU27,0.36210926615796374
1877,ROW,Ni,ROW,0.632972139661368
1877,ROW,Sn,CHN,0.015488249249603894
1877,ROW,Sn,EU27,0.6246374673434227
1877,ROW,Sn,ROW,0.35987428340697336
1877,ROW,Zn,CHN,0.16471505892253152
1877,ROW,Zn,EU27,0.566243958122626
1877,ROW,Zn,ROW,0.2690409829548426
1878,CHN,Ni,CHN,0.0049142622685965885
1878,CHN,Ni,EU27,0.3606986217716861
1878,CHN,Ni,ROW,0.6343871159597173
1878,CHN,Sn,CHN,0.015336788789550027
1878,CHN,Sn,EU27,0.6249968118166639
1878,CHN,Sn,ROW,0.359666399393786
1878,CHN,Zn,CHN,0.16508717343356702
1878,CHN,Zn,EU27,0.5663167750688674
1878,CHN,Zn,ROW,0.26859605149756566
1878,EU27,Ni,CHN,0.004899039675402526
1878,EU27,Ni,EU27,0.3595813089208891
1878,EU27,Ni,ROW,0.6355196514037085
1878,EU27,Sn,CHN,0.022709080286474507
1878,EU27,Sn,EU27,0.5661095573153901
1878,EU27,Sn,ROW,0.41118136239813524
1878,EU27,Zn,CHN,0.16445392968637987
1878,EU27,Zn,EU27,0.5636014909561303
1878,EU27,Zn,ROW,0.27194457935748984
1878,ROW,Ni,CHN,0.004916917241016488
1878,ROW,Ni,EU27,0.36089349230165735
1878,ROW,Ni,ROW,0.6341895904573261
1878,ROW,Sn,CHN,0.015336788789550023
1878,ROW,Sn,EU27,0.624996811816664
1878,ROW,Sn,ROW,0.359666399393786
1878,ROW,Zn,CHN,0.16508717343356702
1878,ROW,Zn,EU27,0.5663167750688674
1878,ROW,Zn,ROW,0.26859605149756566
1879,CHN,Ni,CHN,0.004912676491857707
1879,CHN,Ni,EU27,0.35952620268896934
1879,CHN,Ni,ROW,0.6355611208191729
1879,CHN,Sn,CHN,0.015190876522927556
1879,CHN,Sn,EU27,0.6253388247536252
1879,CHN,Sn,ROW,0.35947029872344716
1879,CHN,Zn,CHN,0.1654461308426329
1879,CHN,Zn,EU27,0.5663844311336068
1879,CHN,Zn,ROW,0.2681694380237604
1879,EU27,Ni,CHN,0.004897741411785297
1879,EU27,Ni,EU27,0.3584332032549157
1879,EU27,Ni,ROW,0.6366690553332991
1879,EU27,Sn,CHN,0.022075863361759294
1879,EU27,Sn,EU27,0.5704372003186091
1879,EU27,Sn,ROW,0.4074869363196316
1879,EU27,Zn,CHN,0.16443044564644635
1879,EU27,Zn,EU27,0.5620400926378645
1879,EU27,Zn,ROW,0.27352946171568904
1879,ROW,Ni,CHN,0.004915281142604049
1879,ROW,Ni,EU27,0.35971681979834247
1879,ROW,Ni,ROW,0.6353678990590534
1879,ROW,Sn,CHN,0.015190876522927554
1879,ROW,Sn,EU27,0.6253388247536252
1879,ROW,Sn,ROW,0.35947029872344716
1879,ROW,Zn,CHN,0.1654461308426329
1879,ROW,Zn,EU27,0.5663844311336068
1879,ROW,Zn,ROW,0.26816943802376036
1880,CHN,Ni,CHN,0.004911129856607158
1880,CHN,Ni,EU27,0.3583908630475938
1880,CHN,Ni,ROW,0.6366980070957992
1880,CHN,Sn,CHN,0.01505011489263424
1880,CHN,Sn,EU27,0.6256674723205169
1880,CHN,Sn,ROW,0.35928241278684897
1880,CHN,Zn,CHN,0.16579299238656575
1880,CHN,Zn,EU27,0.5664462384867
1880,CHN,Zn,ROW,0.26776076912673435
1880,EU27,Ni,CHN,0.0048964729167905
1880,EU27,Ni,EU27,0.35732126939727293
1880,EU27,Ni,ROW,0.6377822576859367
1880,EU27,Sn,CHN,0.02215126777735891
1880,EU27,Sn,EU27,0.5691347549858939
1880,EU27,Sn,ROW,0.4087139772367471
1880,EU27,Zn,CHN,0.16524047242096773
1880,EU27,Zn,EU27,0.5640886433014864
1880,EU27,Zn,ROW,0.2706708842775458
1880,ROW,Ni,CHN,0.004913685832561819
1880,ROW,Ni,EU27,0.358577385997519
1880,ROW,Ni,ROW,0.6365089281699192
1880,ROW,Sn,CHN,0.015050114892634234
1880,ROW,Sn,EU27,0.6256674723205168
1880,ROW,Sn,ROW,0.359282412786849
1880,ROW,Zn,CHN,0.16579299238656572
1880,ROW,Zn,EU27,0.5664462384866998
1880,ROW,Zn,ROW,0.2677607691267343
1881,CHN,Ni,CHN,0.004909622225286811
1881,CHN,Ni,EU27,0.3572908662236055
1881,CHN,Ni,ROW,0.6377995115511076
1881,CHN,Sn,CHN,0.014914361833206543
1881,CHN,Sn,EU27,0.6259806958082493
1881,CHN,Sn,ROW,0.3591049423585442
1881,CHN,Zn,CHN,0.16612794616507334
1881,CHN,Zn,EU27,0.5665036512296266
1881,CHN,Zn,ROW,0.2673684026053001
1881,EU27,Ni,CHN,0.004895234451920083
1881,EU27,Ni,EU27,0.356243816211743
1881,EU27,Ni,ROW,0.638860949336337
1881,EU27,Sn,CHN,0.021552527482929955
1881,EU27,Sn,EU27,0.5732175036169169
1881,EU27,Sn,ROW,0.4052299689001532
1881,EU27,Zn,CHN,0.16521249515405295
1881,EU27,Zn,EU27,0.5626064761587483
1881,EU27,Zn,ROW,0.2721810286871988
1881,ROW,Ni,CHN,0.004912131102872678
1881,ROW,Ni,EU27,0.35747344626841765
1881,ROW,Ni,ROW,0.6376144226287097
1881,ROW,Sn,CHN,0.014914361833206534
1881,ROW,Sn,EU27,0.6259806958082493
1881,ROW,Sn,ROW,0.35910494235854407
1881,ROW,Zn,CHN,0.16612794616507337
1881,ROW,Zn,EU27,0.5665036512296266
1881,ROW,Zn,ROW,0.2673684026053001
1882,CHN,Ni,CHN,0.004908153326064021
1882,CHN,Ni,EU27,0.3562245838314861
1882,CHN,Ni,ROW,0.63886726284245
1882,CHN,Sn,CHN,0.014783262245663741
1882,CHN,Sn,EU27,0.6262821556850238
1882,CHN,Sn,ROW,0.35893458206931245
1882,CHN,Zn,CHN,0.1664519502170564
1882,CHN,Zn,EU27,0.5665559898732813
1882,CHN,Zn,ROW,0.2669920599096624
1882,EU27,Ni,CHN,0.004894026124635314
1882,EU27,Ni,EU27,0.35519925798786983
1882,EU27,Ni,ROW,0.6399067158874948
1882,EU27,Sn,CHN,0.02163106496128444
1882,EU27,Sn,EU27,0.5719359152680619
1882,EU27,Sn,ROW,0.40643301977065366
1882,EU27,Zn,CHN,0.16597050836594326
1882,EU27,Zn,EU27,0.5645110282977573
1882,EU27,Zn,ROW,0.26951846333629936
1882,ROW,Ni,CHN,0.004910616614758417
1882,ROW,Ni,EU27,0.35640336471539985
1882,ROW,Ni,ROW,0.6386860186698418
1882,ROW,Sn,CHN,0.014783262245663741
1882,ROW,Sn,EU27,0.6262821556850238
1882,ROW,Sn,ROW,0.35893458206931245
1882,ROW,Zn,CHN,0.16645195021705642
1882,ROW,Zn,EU27,0.5665559898732813
1882,ROW,Zn,ROW,0.2669920599096624
1883,CHN,Ni,CHN,0.0049067227741878714
1883,CHN,Ni,EU27,0.3551904873430247
1883,CHN,Ni,ROW,0.6399027898827874
1883,CHN,Sn,CHN,0.014656696845416171
1883,CHN,Sn,EU27,0.6265698368035306
1883,CHN,Sn,ROW,0.3587734663510533
1883,CHN,Zn,CHN,0.16676514531480147
1883,CHN,Zn,EU27,0.566604583105695
1883,CHN,Zn,ROW,0.26663027157950353
1883,EU27,Ni,CHN,0.004892847910765559
1883,EU27,Ni,EU27,0.3541861062667768
1883,EU27,Ni,ROW,0.6409210458224576
1883,EU27,Sn,CHN,0.021064120868320692
1883,EU27,Sn,EU27,0.5757938990908748
1883,EU27,Sn,ROW,0.4031419800408046
1883,EU27,Zn,CHN,0.16593909481838318
1883,EU27,Zn,EU27,0.5631034571503999
1883,EU27,Zn,ROW,0.27095744803121696
1883,ROW,Ni,CHN,0.004909141919846926
1883,ROW,Ni,EU27,0.35536560576017145
1883,ROW,Ni,ROW,0.6397252523199817
1883,ROW,Sn,CHN,0.014656696845416164
1883,ROW,Sn,EU27,0.6265698368035306
1883,ROW,Sn,ROW,0.3587734663510533
1883,ROW,Zn,CHN,0.16676514531480147
1883,ROW,Zn,EU27,0.5666045831056951
1883,ROW,Zn,ROW,0.2666302715795036
1884,CHN,Ni,CHN,0.004905330090537731
1884,CHN,Ni,EU27,0.3541871404766336
1884,CHN,Ni,ROW,0.6409075294328286
1884,CHN,Sn,CHN,0.01453434725276413
1884,CHN,Sn,EU27,0.626847130416921
1884,CHN,Sn,ROW,0.3586185223303149
1884,CHN,Zn,CHN,0.16706839960672779
1884,CHN,Zn,EU27,0.5666487638926204
1884,CHN,Zn,ROW,0.2662828365006518
1884,EU27,Ni,CHN,0.004891699674055157
1884,EU27,Ni,EU27,0.35320296241962956
1884,EU27,Ni,ROW,0.6419053379063152
1884,EU27,Sn,CHN,0.021145011036618436
1884,EU27,Sn,EU27,0.5745356485333633
1884,EU27,Sn,ROW,0.40431934043001827
1884,EU27,Zn,CHN,0.1666496429833076
1884,EU27,Zn,EU27,0.5648776256258753
1884,EU27,Zn,ROW,0.2684727313908172
1884,ROW,Ni,CHN,0.004907706478541621
1884,ROW,Ni,EU27,0.3543587264975997
1884,ROW,Ni,ROW,0.6407335670238586
1884,ROW,Sn,CHN,0.014534347252764125
1884,ROW,Sn,EU27,0.626847130416921
1884,ROW,Sn,ROW,0.3586185223303148
1884,ROW,Zn,CHN,0.16706839960672779
1884,ROW,Zn,EU27,0.5666487638926204
1884,ROW,Zn,ROW,0.26628283650065177
1885,CHN,Ni,CHN,0.004903974717728937
1885,CHN,Ni,EU27,0.3532131922755206
1885,CHN,Ni,ROW,0.6418828330067504
1885,CHN,Sn,CHN,0.014416113405042083
1885,CHN,Sn,EU27,0.6271120707329699
1885,CHN,Sn,ROW,0.35847181586198795
1885,CHN,Zn,CHN,0.16736181486087243
1885,CHN,Zn,EU27,0.5666897507491954
1885,CHN,Zn,ROW,0.26594843438993215
1885,EU27,Ni,CHN,0.004890581183215099
1885,EU27,Ni,EU27,0.35224851089892567
1885,EU27,Ni,ROW,0.6428609079178593
1885,EU27,Sn,CHN,0.020607449930212806
1885,EU27,Sn,EU27,0.5781868402822355
1885,EU27,Sn,ROW,0.4012057097875517
1885,EU27,Zn,CHN,0.16661566241809356
1885,EU27,Zn,EU27,0.5635402752412346
1885,EU27,Zn,ROW,0.2698440623406717
1885,ROW,Ni,CHN,0.0049063096759575835
1885,ROW,Ni,EU27,0.35338136974323636
1885,ROW,Ni,ROW,0.6417123205808062
1885,ROW,Sn,CHN,0.014416113405042081
1885,ROW,Sn,EU27,0.6271120707329699
1885,ROW,Sn,ROW,0.358471815861988
1885,ROW,Zn,CHN,0.16736181486087243
1885,ROW,Zn,EU27,0.5666897507491954
1885,ROW,Zn,ROW,0.2659484343899322
1886,CHN,Ni,CHN,0.004902656034091156
1886,CHN,Ni,EU27,0.3522673708028854
1886,CHN,Ni,ROW,0.6428299731630235
1886,CHN,Sn,CHN,0.01430170881520159
1886,CHN,Sn,EU27,0.6273678105473619
1886,CHN,Sn,ROW,0.3583304806374366
1886,CHN,Zn,CHN,0.16764618056705896
1886,CHN,Zn,EU27,0.5667268920538906
1886,CHN,Zn,ROW,0.2656269273790505
1886,EU27,Ni,CHN,0.004889492126797058
1886,EU27,Ni,EU27,0.35132151309234255
1886,EU27,Ni,ROW,0.6437889947808605
1886,EU27,Sn,CHN,0.02069003656535775
1886,EU27,Sn,EU27,0.5769537606787865
1886,EU27,Sn,ROW,0.4023562027558558
1886,EU27,Zn,CHN,0.16728278853281023
1886,EU27,Zn,EU27,0.5651960407089829
1886,EU27,Zn,ROW,0.26752117075820686
1886,ROW,Ni,CHN,0.004904950835739535
1886,ROW,Ni,EU27,0.35243225770042985
1886,ROW,Ni,ROW,0.6426627914638305
1886,ROW,Sn,CHN,0.014301708815201587
1886,ROW,Sn,EU27,0.6273678105473619
1886,ROW,Sn,ROW,0.3583304806374366
1886,ROW,Zn,CHN,0.16764618056705896
1886,ROW,Zn,EU27,0.5667268920538905
1886,ROW,Zn,ROW,0.2656269273790506
1887,CHN,Ni,CHN,0.004901373365792765
1887,CHN,Ni,EU27,0.3513484773907527
1887,CHN,Ni,ROW,0.6437501492434545
1887,CHN,Sn,CHN,0.014191049685684496
1887,CHN,Sn,EU27,0.6276124371976245
1887,CHN,Sn,ROW,0.3581965131166911
1887,CHN,Zn,CHN,0.16792156633259522
1887,CHN,Zn,EU27,0.566761309051544
1887,CHN,Zn,ROW,0.2653171246158607
1887,EU27,Ni,CHN,0.004888432126165247
1887,EU27,Ni,EU27,0.35042080171715273
1887,EU27,Ni,ROW,0.644690766156682
1887,EU27,Sn,CHN,0.020179680880741506
1887,EU27,Sn,EU27,0.5804142548872223
1887,EU27,Sn,ROW,0.3994060642320363
1887,EU27,Zn,CHN,0.16724695612988547
1887,EU27,Zn,EU27,0.5639247944530194
1887,EU27,Zn,ROW,0.2688282494170951
1887,ROW,Ni,CHN,0.004903629232034634
1887,ROW,Ni,EU27,0.35151018618339636
1887,ROW,Ni,ROW,0.643586184584569
1887,ROW,Sn,CHN,0.01419104968568449
1887,ROW,Sn,EU27,0.6276124371976244
1887,ROW,Sn,ROW,0.35819651311669104
1887,ROW,Zn,CHN,0.16792156633259522
1887,ROW,Zn,EU27,0.566761309051544
1887,ROW,Zn,ROW,0.26531712461586066
