t,r,m,value
1848,EU27,Zn,
1848,ROW,Ni,
1848,ROW,Sn,
1848,ROW,Zn,
1849,CHN,Ni,
1849,CHN,Sn,
1849,CHN,Zn,
1849,EU27,Ni,
1849,EU27,Sn,
1849,EU27,Zn,
1849,ROW,Ni,
1849,ROW,Sn,
1849,ROW,Zn,
1850,CHN,Ni,
1850,CHN,Sn,
1850,CHN,Zn,
1850,EU27,Ni,
1850,EU27,Sn,
1850,EU27,Zn,
1850,ROW,Ni,
1850,ROW,Sn,
1850,ROW,Zn,
1851,CHN,Ni,
1851,CHN,Sn,
1851,CHN,Zn,
1851,EU27,Ni,
1851,EU27,Sn,
1851,EU27,Zn,
1851,ROW,Ni,
1851,ROW,Sn,
1851,ROW,Zn,
1852,CHN,Ni,
1852,CHN,Sn,
1852,CHN,Zn,
1852,EU27,Ni,
1852,EU27,Sn,
1852,EU27,Zn,
1852,ROW,Ni,
1852,ROW,Sn,
1852,ROW,Zn,
1853,CHN,Ni,
1853,CHN,Sn,
1853,CHN,Zn,
1853,EU27,Ni,
1853,EU27,Sn,
1853,EU27,Zn,
1853,ROW,Ni,
1853,ROW,Sn,
1853,ROW,Zn,
1854,CHN,Ni,
1854,CHN,Sn,
1854,CHN,Zn,
1854,EU27,Ni,
1854,EU27,Sn,
1854,EU27,Zn,
1854,ROW,Ni,
1854,ROW,Sn,
1854,ROW,Zn,
1855,CHN,Ni,
1855,CHN,Sn,
1855,CHN,Zn,
1855,EU27,Ni,
1855,EU27,Sn,
1855,EU27,Zn,
1855,ROW,Ni,
1855,ROW,Sn,
1855,ROW,Zn,
1856,CHN,Ni,
1856,CHN,Sn,
1856,CHN,Zn,
1856,EU27,Ni,
1856,EU27,Sn,
1856,EU27,Zn,
1856,ROW,Ni,
1856,ROW,Sn,
1856,ROW,Zn,
1857,CHN,Ni,
1857,CHN,Sn,
1857,CHN,Zn,
1857,EU27,Ni,
1857,EU27,Sn,
1857,EU27,Zn,
1857,ROW,Ni,
1857,ROW,Sn,
1857,ROW,Zn,
1858,CHN,Ni,
1858,CHN,Sn,
1858,CHN,Zn,
1858,EU27,Ni,
1858,EU27,Sn,
1858,EU27,Zn,
1858,ROW,Ni,
1858,ROW,Sn,
1858,ROW,Zn,
1859,CHN,Ni,
1859,CHN,Sn,
1859,CHN,Zn,
1859,EU27,Ni,
1859,EU27,Sn,
1859,EU27,Zn,
1859,ROW,Ni,
1859,ROW,Sn,
1859,ROW,Zn,
1860,CHN,Ni,
1860,CHN,Sn,
1860,CHN,Zn,
1860,EU27,Ni,
1860,EU27,Sn,
1860,EU27,Zn,
1860,ROW,Ni,
1860,ROW,Sn,
1860,ROW,Zn,
1861,CHN,Ni,
1861,CHN,Sn,
1861,CHN,Zn,
1861,EU27,Ni,
1861,EU27,Sn,
1861,EU27,Zn,
1861,ROW,Ni,
1861,ROW,Sn,
1861,ROW,Zn,
1862,CHN,Ni,
1862,CHN,Sn,
1862,CHN,Zn,
1862,EU27,Ni,
1862,EU27,Sn,
1862,EU27,Zn,
1862,ROW,Ni,
1862,ROW,Sn,
1862,ROW,Zn,
1863,CHN,Ni,
1863,CHN,Sn,
1863,CHN,Zn,
1863,EU27,Ni,
1863,EU27,Sn,
1863,EU27,Zn,
1863,ROW,Ni,
1863,ROW,Sn,
1863,ROW,Zn,
1864,CHN,Ni,
1864,CHN,Sn,
1864,CHN,Zn,
1864,EU27,Ni,
1864,EU27,Sn,
1864,EU27,Zn,
1864,ROW,Ni,
1864,ROW,Sn,
1864,ROW,Zn,
1865,CHN,Ni,
1865,CHN,Sn,
1865,CHN,Zn,
1865,EU27,Ni,
1865,EU27,Sn,
1865,EU27,Zn,
1865,ROW,Ni,
1865,ROW,Sn,
1865,ROW,Zn,
1866,CHN,Ni,
1866,CHN,Sn,
1866,CHN,Zn,
1866,EU27,Ni,
1866,EU27,Sn,
1866,EU27,Zn,
1866,ROW,Ni,
1866,ROW,Sn,
1866,ROW,Zn,
1867,CHN,Ni,
1867,CHN,Sn,
1867,CHN,Zn,
1867,EU27,Ni,
1867,EU27,Sn,
1867,EU27,Zn,
1867,ROW,Ni,
1867,ROW,Sn,
1867,ROW,Zn,
1868,CHN,Ni,
1868,CHN,Sn,
1868,CHN,Zn,
1868,EU27,Ni,
1868,EU27,Sn,
1868,EU27,Zn,
1868,ROW,Ni,
1868,ROW,Sn,
1868,ROW,Zn,
1869,CHN,Ni,
1869,CHN,Sn,
1869,CHN,Zn,
1869,EU27,Ni,
1869,EU27,Sn,
1869,EU27,Zn,
1869,ROW,Ni,
1869,ROW,Sn,
1869,ROW,Zn,
1870,CHN,Ni,0.9999999999398498
1870,CHN,Sn,0.9999999999997572
1870,CHN,Zn,0.9999999999997744
1870,EU27,Ni,0.9999999999995246
1870,EU27,Sn,0.999999999999641
1870,EU27,Zn,0.9999999999999842
1870,ROW,Ni,0.0
1870,ROW,Sn,0.999999999999971
1870,ROW,Zn,0.9999999999999926
1871,CHN,Ni,1.0000236203935984
1871,CHN,Sn,0.8330013077135302
1871,CHN,Zn,0.9504242738252666
1871,EU27,Ni,1.0001044175858322
1871,EU27,Sn,0.9999999999997438
1871,EU27,Zn,0.9999999999999895
1871,ROW,Ni,0.0
1871,ROW,Sn,0.6717679400535901
1871,ROW,Zn,0.8994384999543513
1872,CHN,Ni,1.000060727430608
1872,CHN,Sn,0.7117968437578847
1872,CHN,Zn,0.8077667541066849
1872,EU27,Ni,1.0003037172924067
1872,EU27,Sn,1.060759843308426
1872,EU27,Zn,1.0026755675709034
1872,ROW,Ni,0.0
1872,ROW,Sn,0.5747482166691383
1872,ROW,Zn,0.7676908175636142
1873,CHN,Ni,1.000106998295188
1873,CHN,Sn,0.662168949360136
1873,CHN,Zn,0.747668875529449
1873,EU27,Ni,1.0005646340920482
1873,EU27,Sn,1.1716333522803692
1873,EU27,Zn,1.0104141025860804
1873,ROW,Ni,0.0
1873,ROW,Sn,0.5353990688864481
1873,ROW,Zn,0.7133529861526752
1874,CHN,Ni,1.0001586275337215
1874,CHN,Sn,0.6386933259645987
1874,CHN,Zn,0.7177159195769786
1874,EU27,Ni,1.0008572996329186
1874,EU27,Sn,1.3168876352279184
1874,EU27,Zn,1.0221452126584778
1874,ROW,Ni,0.0
1874,ROW,Sn,0.5171451785293789
1874,ROW,Zn,0.6873242042349822
1875,CHN,Ni,1.0002126274146206
1875,CHN,Sn,0.6265245834128478
1875,CHN,Zn,0.700872953277921
1875,EU27,Ni,1.0011608225112525
1875,EU27,Sn,1.482149796743381
1875,EU27,Zn,1.0364782012942109
1875,ROW,Ni,0.0
1875,ROW,Sn,0.5080175863708514
1875,ROW,Zn,0.6735708102893507
1876,CHN,Ni,1.0002669069049903
1876,CHN,Sn,0.6196637488015596
1876,CHN,Zn,0.6902932117564379
1876,EU27,Ni,1.0014622991379463
1876,EU27,Sn,1.6561378507219673
1876,EU27,Zn,1.0522527477469126
1876,ROW,Ni,0.0
1876,ROW,Sn,0.5031697786377199
1876,ROW,Zn,0.6656187110229275
1877,CHN,Ni,1.0003201472810808
1877,CHN,Sn,0.6154196721043357
1877,CHN,Zn,0.6829155057913363
1877,EU27,Ni,1.0017544882765423
1877,EU27,Sn,1.8308354356703762
1877,EU27,Zn,1.068635680881747
1877,ROW,Ni,0.0
1877,ROW,Sn,0.5004219322598061
1877,ROW,Zn,0.6605632879108148
1878,CHN,Ni,1.0003716026996226
1878,CHN,Sn,0.6125180601560968
1878,CHN,Zn,0.6772880228711623
1878,EU27,Ni,1.0020337561570969
1878,EU27,Sn,2.0009896991064253
1878,EU27,Zn,1.085080942344124
1878,ROW,Ni,0.0
1878,ROW,Sn,0.498738919460937
1878,ROW,Zn,0.6570262846671683
1879,CHN,Ni,1.0004209102156247
1879,CHN,Sn,0.6103369420389851
1879,CHN,Zn,0.672694592597767
1879,EU27,Ni,1.0022986153283666
1879,EU27,Sn,2.1634200871110574
1879,EU27,Zn,1.1012551576300829
1879,ROW,Ni,0.0
1879,ROW,Sn,0.4976141413278484
1879,ROW,Zn,0.6543312350396409
1880,CHN,Ni,1.000467942804237
1880,CHN,Sn,0.6085663673844055
1880,CHN,Zn,0.6687691388717403
1880,EU27,Ni,1.0025487851658679
1880,EU27,Sn,2.316383544932995
1880,EU27,Zn,1.1169682067987525
1880,ROW,Ni,0.0
1880,ROW,Sn,0.4967946725897677
1880,ROW,Zn,0.6521372424121626
1881,CHN,Ni,1.0005127084703853
1881,CHN,Sn,0.6070487653383132
1881,CHN,Zn,0.6653164321198302
1881,EU27,Ni,1.0027846234126296
1881,EU27,Sn,2.4590817861293
1881,EU27,Zn,1.132120554197421
1881,ROW,Ni,0.0
1881,ROW,Sn,0.4961519563102211
1881,ROW,Zn,0.6502675389723815
1882,CHN,Ni,1.000555286345279
1882,CHN,Sn,0.6057019274697828
1882,CHN,Zn,0.6622262989218124
1882,EU27,Ni,1.003006797085266
1882,EU27,Sn,2.5913131148428157
1882,EU27,Zn,1.1466673554519122
1882,ROW,Ni,0.0
1882,ROW,Sn,0.49561921272665105
1882,ROW,Zn,0.6486269015436699
1883,CHN,Ni,1.000595788607233
1883,CHN,Sn,0.604481289453063
1883,CHN,Zn,0.6594318426309252
1883,EU27,Ni,1.0032160991640837
1883,EU27,Sn,2.7132400801168894
1883,EU27,Zn,1.1605955785581972
1883,ROW,Ni,0.0
1883,ROW,Sn,0.4951606693431135
1883,ROW,Zn,0.6471612258542355
1884,CHN,Ni,1.0006343389735928
1884,CHN,Sn,0.6033612999329461
1884,CHN,Zn,0.6568888414211126
1884,EU27,Ni,1.0034133506218548
1884,EU27,Sn,2.825239747412158
1884,EU27,Zn,1.17391007018626
1884,ROW,Ni,0.0
1884,ROW,Sn,0.49475629651169933
1884,ROW,Zn,0.645837534077205
1885,CHN,Ni,1.000671061225172
1885,CHN,Sn,0.6023261640047027
1885,CHN,Zn,0.6545654664926395
1885,EU27,Ni,1.0035993508691847
1885,EU27,Sn,2.9278091054337527
1885,EU27,Zn,1.1866253450946374
1885,ROW,Ni,0.0
1885,ROW,Sn,0.4943941856157664
1885,ROW,Zn,0.6446340039094413
1886,CHN,Ni,1.0007060735376903
1886,CHN,Sn,0.6013652196384269
1886,CHN,Zn,0.6524370728379181
1886,EU27,Ni,1.0037748548924552
1886,EU27,Sn,3.0215058690023375
1886,EU27,Zn,1.1987608679795236
1886,ROW,Ni,0.0
1886,ROW,Sn,0.4940667189692232
1886,ROW,Zn,0.6435349482530512
1887,CHN,Ni,1.0007394860431118
1887,CHN,Sn,0.6004706125669942
1887,CHN,Zn,0.6504835018551162
1887,EU27,Ni,1.0039405646565505
1887,EU27,Sn,3.1069115504619464
1887,EU27,Zn,1.2103383967402939
1887,ROW,Ni,0.0
1887,ROW,Sn,0.49376862907136615
1887,ROW,Zn,0.642528253566772
1888,CHN,Ni,1.0007714001132784
1888,CHN,Sn,0.5996361149384231
1888,CHN,Zn,0.6486876383073095
1888,EU27,Ni,1.0040971278284436
1888,EU27,Sn,3.1846084515220627
1888,EU27,Zn,1.2213805130337034
1888,ROW,Ni,0.0
1888,ROW,Sn,0.49349600287950113
1888,ROW,Zn,0.6416040457673875
1889,CHN,Ni,1.0008019085128177
1889,CHN,Sn,0.5988565149870761
1889,CHN,Zn,0.6470346009348512
1889,EU27,Ni,1.0042451400283585
1889,EU27,Sn,3.255165394980625
1889,EU27,Zn,1.225062375155724
1889,ROW,Ni,0.0
1889,ROW,Sn,0.49324576089337857
1889,ROW,Zn,0.6407539731923234
1890,CHN,Ni,1.000831095953151
1890,CHN,Sn,0.5981272930666386
1890,CHN,Zn,0.6455112587331271
1890,EU27,Ni,1.004385148587502
1890,EU27,Sn,3.3191290112398155
1890,EU27,Zn,1.205828868134246
1890,ROW,Ni,0.0
1890,ROW,Sn,0.4930153763573839
1890,ROW,Zn,0.639970802892292
1891,CHN,Ni,1.0008590397989305
1891,CHN,Sn,0.5974444423072465
1891,CHN,Zn,0.6441059190492764
1891,EU27,Ni,1.0045176567699352
1891,EU27,Sn,3.3770186151473105
1891,EU27,Zn,1.2101136988914751
1891,ROW,Ni,0.0
1891,ROW,Sn,0.4928027171339053
1891,ROW,Zn,0.6392481785651644
1892,CHN,Ni,1.0008858108002827
1892,CHN,Sn,0.5968043631647066
1892,CHN,Zn,0.6428081099119463
1892,EU27,Ni,1.0046431279465269
1892,EU27,Sn,3.4293234448554877
1892,EU27,Zn,1.1923516904558056
1892,ROW,Ni,0.0
1892,ROW,Sn,0.4926059512691567
1892,ROW,Zn,0.6385804639744093
1893,CHN,Ni,1.0009114737905105
1893,CHN,Sn,0.5962037964502481
1893,CHN,Zn,0.6416084168993922
1893,EU27,Ni,1.0047619894904443
1893,EU27,Sn,3.47650147775295
1893,EU27,Zn,1.1970874198648571
1893,ROW,Ni,0.0
1893,ROW,Sn,0.49242348647575823
1893,ROW,Zn,0.6379626333085644
1894,CHN,Ni,1.00093608832393
1894,CHN,Sn,0.5956397770216934
1894,CHN,Zn,0.6404983537864534
1894,EU27,Ni,1.004874636309016
1894,EU27,Sn,3.5189793082672827
1894,EU27,Zn,1.18057903221
1894,ROW,Ni,0.0
1894,ROW,Sn,0.4922539283714384
1894,ROW,Zn,0.6373901887255258
1895,CHN,Ni,1.0009597092464249
1895,CHN,Sn,0.5951095990940936
1895,CHN,Zn,0.6394702557526154
1895,EU27,Ni,1.0049814339988812
1895,EU27,Sn,3.5571527398497103
1895,EU27,Zn,1.1856507725209118
1895,ROW,Ni,0.0
1895,ROW,Sn,0.4920960496485578
1895,ROW,Zn,0.6368590947504199
1896,CHN,Ni,1.0009823871999775
1896,CHN,Sn,0.5946107885177142
1896,CHN,Zn,0.638517188802528
1896,EU27,Ni,1.0050827216446916
1896,EU27,Sn,3.4246177505820308
1896,EU27,Zn,1.17022346258844
1896,ROW,Ni,0.0
1896,ROW,Sn,0.4919487660473425
1896,ROW,Zn,0.636365723955704
1897,CHN,Ni,1.0010041690662617
1897,CHN,Sn,0.5941410795753541
1897,CHN,Zn,0.6376328715831457
1897,EU27,Ni,1.005178814294968
1897,EU27,Sn,3.452403183982312
1897,EU27,Zn,1.1755432344550716
1897,ROW,Ni,0.0
1897,ROW,Sn,0.49181111688369195
1897,ROW,Zn,0.635906810781436
1898,CHN,Ni,1.00102509835573
1898,CHN,Sn,0.593698394964653
1898,CHN,Zn,0.6368116071373303
1898,EU27,Ni,1.0052700051520902
1898,EU27,Sn,3.332779388196888
1898,EU27,Zn,1.161058373572683
1898,ROW,Ni,0.0
1898,ROW,Sn,0.4916822488472552
1898,ROW,Zn,0.6354794116142375
1899,CHN,Ni,1.001045215548754
1899,CHN,Sn,0.5932808281996379
1899,CHN,Zn,0.636048222889483
1899,EU27,Ni,1.005356567512101
1899,EU27,Sn,3.365353836028084
1899,EU27,Zn,1.1665580475954211
1899,ROW,Ni,0.0
1899,ROW,Sn,0.491561402290424
1899,ROW,Zn,0.6350808699146029
1900,CHN,Ni,1.001064558394959
1900,CHN,Sn,0.592886627961068
1900,CHN,Zn,0.6353380176034205
1900,EU27,Ni,1.005438756486742
1900,EU27,Sn,3.2559297066381876
1900,EU27,Zn,1.1529028115912563
1900,ROW,Ni,0.0
1900,ROW,Sn,0.4914478995008005
1900,ROW,Zn,0.6347087855533311
1901,CHN,Ni,1.0010015499635423
1901,CHN,Sn,0.5925141840826866
1901,CHN,Zn,0.6804923120050047
1901,EU27,Ni,1.0055111205707976
1901,EU27,Sn,3.2918885243445835
1901,EU27,Zn,1.1549852071495088
1901,ROW,Ni,0.0
1901,ROW,Sn,0.4913411346023205
1901,ROW,Zn,0.6833511746185312
1902,CHN,Ni,1.0009583847462082
1902,CHN,Sn,0.5921620149480906
1902,CHN,Zn,0.721008440870127
1902,EU27,Ni,1.0055966885429926
1902,EU27,Sn,3.1907149562497374
1902,EU27,Zn,1.1634442035144554
1902,ROW,Ni,0.0
1902,ROW,Sn,0.491240564820796
1902,ROW,Zn,0.727137024981721
1903,CHN,Ni,1.0010155501644122
1903,CHN,Sn,0.5918287561244782
1903,CHN,Zn,0.738210975221865
1903,EU27,Ni,1.0057084844201074
1903,EU27,Sn,3.22908199122422
1903,EU27,Zn,1.1573857173382807
1903,ROW,Ni,0.0
1903,ROW,Sn,0.4911457029071303
1903,ROW,Zn,0.7462211395209863
1904,CHN,Ni,1.0010434746356418
1904,CHN,Sn,0.5915131500921371
1904,CHN,Zn,0.7857711219799803
1904,EU27,Ni,1.0058160886398921
1904,EU27,Sn,3.134719761288213
1904,EU27,Zn,1.1471366517042856
1904,ROW,Ni,0.0
1904,ROW,Sn,0.4910561105506492
1904,ROW,Zn,0.7974789047066312
1905,CHN,Ni,1.0009071614875042
1905,CHN,Sn,0.591214036950846
1905,CHN,Zn,0.7931249279865952
1905,EU27,Ni,1.005903897381098
1905,EU27,Sn,3.174801230502229
1905,EU27,Zn,1.1602844006335398
1905,ROW,Ni,0.0
1905,ROW,Sn,0.4909713926435315
1905,ROW,Zn,0.8063065816063423
1906,CHN,Ni,1.000857717166847
1906,CHN,Sn,0.6316712980173487
1906,CHN,Zn,0.8149179267363704
1906,EU27,Ni,1.006030539063594
1906,EU27,Sn,3.0591478910120995
1906,EU27,Zn,1.1259439999392267
1906,ROW,Ni,0.0
1906,ROW,Sn,0.5355439019085197
1906,ROW,Zn,0.8304280276882177
1907,CHN,Ni,1.0008423139766507
1907,CHN,Sn,0.5851623551671341
1907,CHN,Zn,0.8223035660179573
1907,EU27,Ni,1.0061949645891675
1907,EU27,Sn,3.1291937896026143
1907,EU27,Zn,1.148623558309114
1907,ROW,Ni,0.0
1907,ROW,Sn,0.4865300171198155
1907,ROW,Zn,0.8394452089040668
1908,CHN,Ni,1.0008798900747515
1908,CHN,Sn,0.6873038280519584
1908,CHN,Zn,0.7854264727251015
1908,EU27,Ni,1.006392384985449
1908,EU27,Sn,2.949035313393109
1908,EU27,Zn,1.1128528182738373
1908,ROW,Ni,0.0
1908,ROW,Sn,0.5977916062330798
1908,ROW,Zn,0.8020446600663557
1909,CHN,Ni,1.0008646553226663
1909,CHN,Sn,0.6691043624872044
1909,CHN,Zn,0.823664526121596
1909,EU27,Ni,1.006587274055573
1909,EU27,Sn,3.0415825640235146
1909,EU27,Zn,1.1052140034876705
1909,ROW,Ni,0.0
1909,ROW,Sn,0.5817047842240707
1909,ROW,Zn,0.843618902975797
1910,CHN,Ni,1.0007609044708803
1910,CHN,Sn,0.6524634434852603
1910,CHN,Zn,0.8342497986196985
1910,EU27,Ni,1.00677731198754
1910,EU27,Sn,2.864109388769559
1910,EU27,Zn,1.123450910325122
1910,ROW,Ni,0.0
1910,ROW,Sn,0.565580405394343
1910,ROW,Zn,0.8560062401046901
1911,CHN,Ni,1.0007079085242532
1911,CHN,Sn,0.7002080722022018
1911,CHN,Zn,0.8813400939878844
1911,EU27,Ni,1.0070237308909138
1911,EU27,Sn,2.9467420393910673
1911,EU27,Zn,1.0942704905758118
1911,ROW,Ni,0.0
1911,ROW,Sn,0.6184072812074389
1911,ROW,Zn,0.9065396524457611
1912,CHN,Ni,1.0006707383772004
1912,CHN,Sn,0.7544294177952522
1912,CHN,Zn,0.9035484718606025
1912,EU27,Ni,1.0073303070589932
1912,EU27,Sn,2.7577367291179087
1912,EU27,Zn,1.132663147695336
1912,ROW,Ni,0.0
1912,ROW,Sn,0.6797215457512301
1912,ROW,Zn,0.9308030919566344
1913,CHN,Ni,1.000629932999519
1913,CHN,Sn,0.815883871510545
1913,CHN,Zn,0.8471596927828899
1913,EU27,Ni,1.0076930576796397
1913,EU27,Sn,2.785048109745758
1913,EU27,Zn,1.0946559224255503
1913,ROW,Ni,0.0
1913,ROW,Sn,0.7498033502012611
1913,ROW,Zn,0.8731952882134676
1914,CHN,Ni,1.0006525031610143
1914,CHN,Sn,0.7373033092503459
1914,CHN,Zn,0.72837190045849
1914,EU27,Ni,1.0081481763086992
1914,EU27,Sn,2.664813915914972
1914,EU27,Zn,1.0811536303573874
1914,ROW,Ni,0.0
1914,ROW,Sn,0.6700796347046709
1914,ROW,Zn,0.7503267516879532
1915,CHN,Ni,1.0006037341870753
1915,CHN,Sn,0.7383497683082507
1915,CHN,Zn,0.7212471289076496
1915,EU27,Ni,1.008605723992031
1915,EU27,Sn,2.6924896211104032
1915,EU27,Zn,1.0059699888834606
1915,ROW,Ni,0.0
1915,ROW,Sn,0.6723082362402092
1915,ROW,Zn,0.7447881952443196
1916,CHN,Ni,1.0005621549364725
1916,CHN,Sn,0.728124290017749
1916,CHN,Zn,0.8365438047827398
1916,EU27,Ni,1.0091304470723468
1916,EU27,Sn,2.6306142824290046
1916,EU27,Zn,1.0817596312215054
1916,ROW,Ni,0.0
1916,ROW,Sn,0.6623501869804231
1916,ROW,Zn,0.8678768332601581
1917,CHN,Ni,1.00056232340925
1917,CHN,Sn,0.7666488360439893
1917,CHN,Zn,0.8320489602417552
1917,EU27,Ni,1.009776093711694
1917,EU27,Sn,2.636483349604887
1917,EU27,Zn,1.085180172655436
1917,ROW,Ni,0.0
1917,ROW,Sn,0.7043949955987234
1917,ROW,Zn,0.8637331834451744
1918,CHN,Ni,1.0005757263579136
1918,CHN,Sn,0.7160827969314769
1918,CHN,Zn,0.7791682756061682
1918,EU27,Ni,1.0105076455531388
1918,EU27,Sn,2.6142869343312194
1918,EU27,Zn,1.069054630289296
1918,ROW,Ni,0.0
1918,ROW,Sn,0.6519359047581909
1918,ROW,Zn,0.8089488833723697
1919,CHN,Ni,1.0007823298109084
1919,CHN,Sn,0.6899034282935508
1919,CHN,Zn,0.675582925757108
1919,EU27,Ni,1.0114256470308012
1919,EU27,Sn,2.622314127137309
