t,o,d,m,c,value
1857,ROW,ROW,Ni,refined_metal,0.0
1857,CHN,CHN,Ni,scrap,0.00040820359478280205
1857,CHN,EU27,Ni,scrap,0.024536478582015502
1857,CHN,ROW,Ni,scrap,0.059324769067582266
1857,EU27,CHN,Ni,scrap,0.03287195837799369
1857,EU27,EU27,Ni,scrap,1.9758819201964766
1857,EU27,ROW,Ni,scrap,4.777325247738882
1857,ROW,CHN,Ni,scrap,0.04906379580527962
1857,ROW,EU27,Ni,scrap,2.949147901475915
1857,ROW,ROW,Ni,scrap,7.130506426029776
1857,CHN,CHN,Sn,concentrate,
1857,CHN,EU27,Sn,concentrate,
1857,CHN,ROW,Sn,concentrate,
1857,EU27,CHN,Sn,concentrate,
1857,EU27,EU27,Sn,concentrate,
1857,EU27,ROW,Sn,concentrate,
1857,ROW,CHN,Sn,concentrate,
1857,ROW,EU27,Sn,concentrate,
1857,ROW,ROW,Sn,concentrate,
1857,CHN,CHN,Sn,refined_metal,0.0
1857,CHN,EU27,Sn,refined_metal,1.5865198022458127
1857,CHN,ROW,Sn,refined_metal,0.0
1857,EU27,CHN,Sn,refined_metal,0.0
1857,EU27,EU27,Sn,refined_metal,0.0
1857,EU27,ROW,Sn,refined_metal,0.0
1857,ROW,CHN,Sn,refined_metal,0.0
1857,ROW,EU27,Sn,refined_metal,15.527424966768514
1857,ROW,ROW,Sn,refined_metal,0.0
1857,CHN,CHN,Sn,scrap,0.02336578357925679
1857,CHN,EU27,Sn,scrap,1.8796473759156838
1857,CHN,ROW,Sn,scrap,1.0371811147783823
1857,EU27,CHN,Sn,scrap,0.7027103690643404
1857,EU27,EU27,Sn,scrap,56.52914214326308
1857,EU27,ROW,Sn,scrap,31.19253079958827
1857,ROW,CHN,Sn,scrap,0.42281754471636224
1857,ROW,EU27,Sn,scrap,34.01332061993283
1857,ROW,ROW,Sn,scrap,18.76839999348843
1857,CHN,CHN,Zn,concentrate,
1857,CHN,EU27,Zn,concentrate,
1857,CHN,ROW,Zn,concentrate,
1857,EU27,CHN,Zn,concentrate,
1857,EU27,EU27,Zn,concentrate,
1857,EU27,ROW,Zn,concentrate,
1857,ROW,CHN,Zn,concentrate,
1857,ROW,EU27,Zn,concentrate,
1857,ROW,ROW,Zn,concentrate,
1857,CHN,CHN,Zn,refined_metal,0.0
1857,CHN,EU27,Zn,refined_metal,0.34170933288269106
1857,CHN,ROW,Zn,refined_metal,0.0
1857,EU27,CHN,Zn,refined_metal,0.0
1857,EU27,EU27,Zn,refined_metal,0.0
1857,EU27,ROW,Zn,refined_metal,0.0
1857,ROW,CHN,Zn,refined_metal,0.0
1857,ROW,EU27,Zn,refined_metal,10.152610969018141
1857,ROW,ROW,Zn,refined_metal,0.0
1857,CHN,CHN,Zn,scrap,17.1855577451698
1857,CHN,EU27,Zn,scrap,52.820919570648606
1857,CHN,ROW,Zn,scrap,23.3764547653755
1857,EU27,CHN,Zn,scrap,63.17163916898191
1857,EU27,EU27,Zn,scrap,194.16210524960533
1857,EU27,ROW,Zn,scrap,85.92848642944863
1857,ROW,CHN,Zn,scrap,31.9592138725789
1857,ROW,EU27,Zn,scrap,98.22870403953644
1857,ROW,ROW,Zn,scrap,43.47214844623132
1858,CHN,CHN,Ni,concentrate,
1858,CHN,EU27,Ni,concentrate,
1858,CHN,ROW,Ni,concentrate,
1858,EU27,CHN,Ni,concentrate,
1858,EU27,EU27,Ni,concentrate,
1858,EU27,ROW,Ni,concentrate,
1858,ROW,CHN,Ni,concentrate,
1858,ROW,EU27,Ni,concentrate,
1858,ROW,ROW,Ni,concentrate,
1858,CHN,CHN,Ni,refined_metal,0.0
1858,CHN,EU27,Ni,refined_metal,0.0
1858,CHN,ROW,Ni,refined_metal,0.0
1858,EU27,CHN,Ni,refined_metal,0.0
1858,EU27,EU27,Ni,refined_metal,0.0
1858,EU27,ROW,Ni,refined_metal,0.0
1858,ROW,CHN,Ni,refined_metal,7.129753333386272e-05
1858,ROW,EU27,Ni,refined_metal,0.028947139531910457
1858,ROW,ROW,Ni,refined_metal,0.0
1858,CHN,CHN,Ni,scrap,0.00042086371926392777
1858,CHN,EU27,Ni,scrap,0.025297458830957395
1858,CHN,ROW,Ni,scrap,0.061164681725894975
1858,EU27,CHN,Ni,scrap,0.03367250817233215
1858,EU27,EU27,Ni,scrap,2.0240017141759346
1858,EU27,ROW,Ni,scrap,4.893670209623648
1858,ROW,CHN,Ni,scrap,0.05083464758055196
1858,ROW,EU27,Ni,scrap,3.0555910274337186
1858,ROW,ROW,Ni,scrap,7.387866659902405
1858,CHN,CHN,Sn,concentrate,
1858,CHN,EU27,Sn,concentrate,
1858,CHN,ROW,Sn,concentrate,
1858,EU27,CHN,Sn,concentrate,
1858,EU27,EU27,Sn,concentrate,
1858,EU27,ROW,Sn,concentrate,
1858,ROW,CHN,Sn,concentrate,
1858,ROW,EU27,Sn,concentrate,
1858,ROW,ROW,Sn,concentrate,
1858,CHN,CHN,Sn,refined_metal,0.0
1858,CHN,EU27,Sn,refined_metal,1.6854543732615956
1858,CHN,ROW,Sn,refined_metal,0.0
1858,EU27,CHN,Sn,refined_metal,0.0
1858,EU27,EU27,Sn,refined_metal,0.0
1858,EU27,ROW,Sn,refined_metal,0.0
1858,ROW,CHN,Sn,refined_metal,0.0
1858,ROW,EU27,Sn,refined_metal,16.484674776479043
1858,ROW,ROW,Sn,refined_metal,0.0
1858,CHN,CHN,Sn,scrap,0.023825580621012518
1858,CHN,EU27,Sn,scrap,1.9166354914675716
1858,CHN,ROW,Sn,scrap,1.0575909934679792
1858,EU27,CHN,Sn,scrap,0.7309662387763268
1858,EU27,EU27,Sn,scrap,58.80216975982889
1858,EU27,ROW,Sn,scrap,32.44677739258196
1858,ROW,CHN,Sn,scrap,0.43818819693325545
1858,ROW,EU27,Sn,scrap,35.24980413042997
1858,ROW,ROW,Sn,scrap,19.450686129842996
1858,CHN,CHN,Zn,concentrate,
1858,CHN,EU27,Zn,concentrate,
1858,CHN,ROW,Zn,concentrate,
1858,EU27,CHN,Zn,concentrate,
1858,EU27,EU27,Zn,concentrate,
1858,EU27,ROW,Zn,concentrate,
1858,ROW,CHN,Zn,concentrate,
1858,ROW,EU27,Zn,concentrate,
1858,ROW,ROW,Zn,concentrate,
1858,CHN,CHN,Zn,refined_metal,0.0
1858,CHN,EU27,Zn,refined_metal,0.24364739467454533
1858,CHN,ROW,Zn,refined_metal,0.0
1858,EU27,CHN,Zn,refined_metal,0.0
1858,EU27,EU27,Zn,refined_metal,0.0
1858,EU27,ROW,Zn,refined_metal,0.0
1858,ROW,CHN,Zn,refined_metal,0.0
1858,ROW,EU27,Zn,refined_metal,7.232014399550516
1858,ROW,ROW,Zn,refined_metal,0.0
1858,CHN,CHN,Zn,scrap,17.948632059965004
1858,CHN,EU27,Zn,scrap,55.166277667597996
1858,CHN,ROW,Zn,scrap,24.41441771466899
1858,EU27,CHN,Zn,scrap,65.64525151488564
1858,EU27,EU27,Zn,scrap,201.76491225240207
1858,EU27,ROW,Zn,scrap,89.29318881318972
1858,ROW,CHN,Zn,scrap,33.04346660000917
1858,ROW,EU27,Zn,scrap,101.56122469199809
1858,ROW,ROW,Zn,scrap,44.94699059059713
1859,CHN,CHN,Ni,concentrate,
1859,CHN,EU27,Ni,concentrate,
1859,CHN,ROW,Ni,concentrate,
1859,EU27,CHN,Ni,concentrate,
1859,EU27,EU27,Ni,concentrate,
1859,EU27,ROW,Ni,concentrate,
1859,ROW,CHN,Ni,concentrate,
1859,ROW,EU27,Ni,concentrate,
1859,ROW,ROW,Ni,concentrate,
1859,CHN,CHN,Ni,refined_metal,0.0
1859,CHN,EU27,Ni,refined_metal,0.0
1859,CHN,ROW,Ni,refined_metal,0.0
1859,EU27,CHN,Ni,refined_metal,0.0
1859,EU27,EU27,Ni,refined_metal,0.0
1859,EU27,ROW,Ni,refined_metal,0.0
1859,ROW,CHN,Ni,refined_metal,7.163654404368646e-05
1859,ROW,EU27,Ni,refined_metal,0.029084779501502775
1859,ROW,ROW,Ni,refined_metal,0.0
1859,CHN,CHN,Ni,scrap,0.0004335668339968671
1859,CHN,EU27,Ni,scrap,0.026061023156586365
1859,CHN,ROW,Ni,scrap,0.0630108422144414
1859,EU27,CHN,Ni,scrap,0.034475288935402006
1859,EU27,EU27,Ni,scrap,2.0722556081907535
1859,EU27,ROW,Ni,scrap,5.010339401148913
1859,ROW,CHN,Ni,scrap,0.05261544809754177
1859,ROW,EU27,Ni,scrap,3.1626321566702496
1859,ROW,ROW,Ni,scrap,7.646672757585263
1859,CHN,CHN,Sn,concentrate,
1859,CHN,EU27,Sn,concentrate,
1859,CHN,ROW,Sn,concentrate,
1859,EU27,CHN,Sn,concentrate,
1859,EU27,EU27,Sn,concentrate,
1859,EU27,ROW,Sn,concentrate,
1859,ROW,CHN,Sn,concentrate,
1859,ROW,EU27,Sn,concentrate,
1859,ROW,ROW,Sn,concentrate,
1859,CHN,CHN,Sn,refined_metal,0.0
1859,CHN,EU27,Sn,refined_metal,1.5845844030681817
1859,CHN,ROW,Sn,refined_metal,0.0
1859,EU27,CHN,Sn,refined_metal,0.0
1859,EU27,EU27,Sn,refined_metal,0.0
1859,EU27,ROW,Sn,refined_metal,0.0
1859,ROW,CHN,Sn,refined_metal,0.0
1859,ROW,EU27,Sn,refined_metal,15.488089250052825
1859,ROW,ROW,Sn,refined_metal,0.0
1859,CHN,CHN,Sn,scrap,0.024282055872419696
1859,CHN,EU27,Sn,scrap,1.9533563874549704
1859,CHN,ROW,Sn,scrap,1.0778534215828894
1859,EU27,CHN,Sn,scrap,0.7594067158520429
1859,EU27,EU27,Sn,scrap,61.09004801239551
1859,EU27,ROW,Sn,scrap,33.709218500887324
1859,ROW,CHN,Sn,scrap,0.453669649119289
1859,ROW,EU27,Sn,scrap,36.49520088240004
1859,ROW,ROW,Sn,scrap,20.137890553449544
1859,CHN,CHN,Zn,concentrate,
1859,CHN,EU27,Zn,concentrate,
1859,CHN,ROW,Zn,concentrate,
1859,EU27,CHN,Zn,concentrate,
1859,EU27,EU27,Zn,concentrate,
1859,EU27,ROW,Zn,concentrate,
1859,ROW,CHN,Zn,concentrate,
1859,ROW,EU27,Zn,concentrate,
1859,ROW,ROW,Zn,concentrate,
1859,CHN,CHN,Zn,refined_metal,0.0
1859,CHN,EU27,Zn,refined_metal,0.3199390503207315
1859,CHN,ROW,Zn,refined_metal,0.0
1859,EU27,CHN,Zn,refined_metal,0.0
1859,EU27,EU27,Zn,refined_metal,0.0
1859,EU27,ROW,Zn,refined_metal,0.0
1859,ROW,CHN,Zn,refined_metal,0.0
1859,ROW,EU27,Zn,refined_metal,9.487651926487745
1859,ROW,ROW,Zn,refined_metal,0.0
1859,CHN,CHN,Zn,scrap,18.718774741327667
1859,CHN,EU27,Zn,scrap,57.53336084484399
1859,CHN,ROW,Zn,scrap,25.46199532726171
1859,EU27,CHN,Zn,scrap,68.13608846171391
1859,EU27,EU27,Zn,scrap,209.42066017649807
1859,EU27,ROW,Zn,scrap,92.68132075972618
1859,ROW,CHN,Zn,scrap,34.13453352050652
1859,ROW,EU27,Zn,scrap,104.91468920611803
1859,ROW,ROW,Zn,scrap,46.43110166171861
1860,CHN,CHN,Ni,concentrate,
1860,CHN,EU27,Ni,concentrate,
1860,CHN,ROW,Ni,concentrate,
1860,EU27,CHN,Ni,concentrate,
1860,EU27,EU27,Ni,concentrate,
1860,EU27,ROW,Ni,concentrate,
1860,ROW,CHN,Ni,concentrate,
1860,ROW,EU27,Ni,concentrate,
1860,ROW,ROW,Ni,concentrate,
1860,CHN,CHN,Ni,refined_metal,0.0
1860,CHN,EU27,Ni,refined_metal,0.0
1860,CHN,ROW,Ni,refined_metal,0.0
1860,EU27,CHN,Ni,refined_metal,0.0
1860,EU27,EU27,Ni,refined_metal,0.0
1860,EU27,ROW,Ni,refined_metal,0.0
1860,ROW,CHN,Ni,refined_metal,7.1951545082424e-05
1860,ROW,EU27,Ni,refined_metal,0.029212671429801808
1860,ROW,ROW,Ni,refined_metal,0.0
1860,CHN,CHN,Ni,scrap,0.00044631252775654217
1860,CHN,EU27,Ni,scrap,0.026827146840807215
1860,CHN,ROW,Ni,scrap,0.06486319076933636
1860,EU27,CHN,Ni,scrap,0.03528024839136946
1860,EU27,EU27,Ni,scrap,2.120640460022461
1860,EU27,ROW,Ni,scrap,5.127325224998517
1860,ROW,CHN,Ni,scrap,0.054405918506429035
1860,ROW,EU27,Ni,scrap,3.2702545279596804
1860,ROW,ROW,Ni,scrap,7.90688419346469
1860,CHN,CHN,Sn,concentrate,
1860,CHN,EU27,Sn,concentrate,
1860,CHN,ROW,Sn,concentrate,
1860,EU27,CHN,Sn,concentrate,
1860,EU27,EU27,Sn,concentrate,
1860,EU27,ROW,Sn,concentrate,
1860,ROW,CHN,Sn,concentrate,
1860,ROW,EU27,Sn,concentrate,
1860,ROW,ROW,Sn,concentrate,
1860,CHN,CHN,Sn,refined_metal,0.0
1860,CHN,EU27,Sn,refined_metal,1.6824573768702276
1860,CHN,ROW,Sn,refined_metal,0.0
1860,EU27,CHN,Sn,refined_metal,0.0
1860,EU27,EU27,Sn,refined_metal,0.0
1860,EU27,ROW,Sn,refined_metal,0.0
1860,ROW,CHN,Sn,refined_metal,0.0
1860,ROW,EU27,Sn,refined_metal,16.434438681755825
1860,ROW,ROW,Sn,refined_metal,0.0
1860,CHN,CHN,Sn,scrap,0.02473546587110225
1860,CHN,EU27,Sn,scrap,1.9898307009033835
1860,CHN,ROW,Sn,scrap,1.0979797865425789
1860,EU27,CHN,Sn,scrap,0.788042210082967
1860,EU27,EU27,Sn,scrap,63.393614310809255
1860,EU27,ROW,Sn,scrap,34.980316203556555
1860,ROW,CHN,Sn,scrap,0.46925713504676964
1860,ROW,EU27,Sn,scrap,37.74912745932521
1860,ROW,ROW,Sn,scrap,20.82980169676807
1860,CHN,CHN,Zn,concentrate,
1860,CHN,EU27,Zn,concentrate,
1860,CHN,ROW,Zn,concentrate,
1860,EU27,CHN,Zn,concentrate,
1860,EU27,EU27,Zn,concentrate,
1860,EU27,ROW,Zn,concentrate,
1860,ROW,CHN,Zn,concentrate,
1860,ROW,EU27,Zn,concentrate,
1860,ROW,ROW,Zn,concentrate,
1860,CHN,CHN,Zn,refined_metal,0.0
1860,CHN,EU27,Zn,refined_metal,0.22435372938206197
1860,CHN,ROW,Zn,refined_metal,0.0
1860,EU27,CHN,Zn,refined_metal,0.0
1860,EU27,EU27,Zn,refined_metal,0.0
1860,EU27,ROW,Zn,refined_metal,0.0
1860,ROW,CHN,Zn,refined_metal,0.0
1860,ROW,EU27,Zn,refined_metal,6.647145622923988
1860,ROW,ROW,Zn,refined_metal,0.0
1860,CHN,CHN,Zn,scrap,19.495670434234764
1860,CHN,EU27,Zn,scrap,59.92119983839442
1860,CHN,ROW,Zn,scrap,26.51875864515648
1860,EU27,CHN,Zn,scrap,70.64273004547212
1860,EU27,EU27,Zn,scrap,217.1249846710202
1860,EU27,ROW,Zn,scrap,96.0909507795725
1860,ROW,CHN,Zn,scrap,35.23219804627492
1860,ROW,EU27,Zn,scrap,108.2884318853431
1860,ROW,ROW,Zn,scrap,47.92418704856874
1861,CHN,CHN,Ni,concentrate,
1861,CHN,EU27,Ni,concentrate,
1861,CHN,ROW,Ni,concentrate,
1861,EU27,CHN,Ni,concentrate,
1861,EU27,EU27,Ni,concentrate,
1861,EU27,ROW,Ni,concentrate,
1861,ROW,CHN,Ni,concentrate,
1861,ROW,EU27,Ni,concentrate,
1861,ROW,ROW,Ni,concentrate,
1861,CHN,CHN,Ni,refined_metal,0.0
1861,CHN,EU27,Ni,refined_metal,0.0
1861,CHN,ROW,Ni,refined_metal,0.0
1861,EU27,CHN,Ni,refined_metal,0.0
1861,EU27,EU27,Ni,refined_metal,0.0
1861,EU27,ROW,Ni,refined_metal,0.0
1861,ROW,CHN,Ni,refined_metal,7.224423688100312e-05
1861,ROW,EU27,Ni,refined_metal,0.029331505699896974
1861,ROW,ROW,Ni,refined_metal,0.0
1861,CHN,CHN,Ni,scrap,0.0004591003586910348
1861,CHN,EU27,Ni,scrap,0.027595803324593365
1861,CHN,ROW,Ni,scrap,0.06672166317565537
1861,EU27,CHN,Ni,scrap,0.036087335355694694
1861,EU27,EU27,Ni,scrap,2.1691531930485555
1861,EU27,ROW,Ni,scrap,5.244620242455497
1861,ROW,CHN,Ni,scrap,0.05620578951800003
1861,ROW,EU27,Ni,scrap,3.378441954749247
1861,ROW,ROW,Ni,scrap,8.168461831382599
1861,CHN,CHN,Sn,concentrate,
1861,CHN,EU27,Sn,concentrate,
1861,CHN,ROW,Sn,concentrate,
1861,EU27,CHN,Sn,concentrate,
1861,EU27,EU27,Sn,concentrate,
1861,EU27,ROW,Sn,concentrate,
1861,ROW,CHN,Sn,concentrate,
1861,ROW,EU27,Sn,concentrate,
1861,ROW,ROW,Sn,concentrate,
1861,CHN,CHN,Sn,refined_metal,0.0
1861,CHN,EU27,Sn,refined_metal,1.5828653050115602
1861,CHN,ROW,Sn,refined_metal,0.0
1861,EU27,CHN,Sn,refined_metal,0.0
1861,EU27,EU27,Sn,refined_metal,0.0
1861,EU27,ROW,Sn,refined_metal,0.0
1861,ROW,CHN,Sn,refined_metal,0.0
1861,ROW,EU27,Sn,refined_metal,15.45225797847979
1861,ROW,ROW,Sn,refined_metal,0.0
1861,CHN,CHN,Sn,scrap,0.02518605645268361
1861,CHN,EU27,Sn,scrap,2.0260782079218775
1861,CHN,ROW,Sn,scrap,1.1179810007166278
1861,EU27,CHN,Sn,scrap,0.8168451629643941
1861,EU27,EU27,Sn,scrap,65.71065172659104
1861,EU27,ROW,Sn,scrap,36.2588472092528
1861,ROW,CHN,Sn,scrap,0.4849465663556903
1861,ROW,EU27,Sn,scrap,39.011254975374044
1861,ROW,ROW,Sn,scrap,21.526238082050327
1861,CHN,CHN,Zn,concentrate,
1861,CHN,EU27,Zn,concentrate,
1861,CHN,ROW,Zn,concentrate,
1861,EU27,CHN,Zn,concentrate,
1861,EU27,EU27,Zn,concentrate,
1861,EU27,ROW,Zn,concentrate,
1861,ROW,CHN,Zn,concentrate,
1861,ROW,EU27,Zn,concentrate,
1861,ROW,ROW,Zn,concentrate,
1861,CHN,CHN,Zn,refined_metal,0.0
1861,CHN,EU27,Zn,refined_metal,0.299630592550987
1861,CHN,ROW,Zn,refined_metal,0.0
1861,EU27,CHN,Zn,refined_metal,0.0
1861,EU27,EU27,Zn,refined_metal,0.0
1861,EU27,ROW,Zn,refined_metal,0.0
1861,ROW,CHN,Zn,refined_metal,0.0
1861,ROW,EU27,Zn,refined_metal,8.869804318372582
1861,ROW,ROW,Zn,refined_metal,0.0
1861,CHN,CHN,Zn,scrap,20.279014249747824
1861,CHN,EU27,Zn,scrap,62.328857552442706
1861,CHN,ROW,Zn,scrap,27.584292946725743
1861,EU27,CHN,Zn,scrap,73.16510367508157
1861,EU27,EU27,Zn,scrap,224.8776626226085
1861,EU27,ROW,Zn,scrap,99.52198013155927
1861,ROW,CHN,Zn,scrap,36.33623893920364
1861,ROW,EU27,Zn,scrap,111.68177274007829
1861,ROW,ROW,Zn,scrap,49.425945814584175
1862,CHN,CHN,Ni,concentrate,
1862,CHN,EU27,Ni,concentrate,
1862,CHN,ROW,Ni,concentrate,
1862,EU27,CHN,Ni,concentrate,
1862,EU27,EU27,Ni,concentrate,
1862,EU27,ROW,Ni,concentrate,
1862,ROW,CHN,Ni,concentrate,
1862,ROW,EU27,Ni,concentrate,
1862,ROW,ROW,Ni,concentrate,
1862,CHN,CHN,Ni,refined_metal,0.0
1862,CHN,EU27,Ni,refined_metal,0.0
1862,CHN,ROW,Ni,refined_metal,0.0
1862,EU27,CHN,Ni,refined_metal,0.0
1862,EU27,EU27,Ni,refined_metal,0.0
1862,EU27,ROW,Ni,refined_metal,0.0
1862,ROW,CHN,Ni,refined_metal,7.251619944117084e-05
1862,ROW,EU27,Ni,refined_metal,0.029441923800054327
1862,ROW,ROW,Ni,refined_metal,0.0
1862,CHN,CHN,Ni,scrap,0.00047192985776688806
1862,CHN,EU27,Ni,scrap,0.028366964415078508
1862,CHN,ROW,Ni,scrap,0.06858619126814491
1862,EU27,CHN,Ni,scrap,0.03689649969848126
1862,EU27,EU27,Ni,scrap,2.217790794039495
1862,EU27,ROW,Ni,scrap,5.362217168075607
1862,ROW,CHN,Ni,scrap,0.058014800960159
1862,ROW,EU27,Ni,scrap,3.487178798501865
1862,ROW,ROW,Ni,scrap,8.431367860183736
1862,CHN,CHN,Sn,concentrate,
1862,CHN,EU27,Sn,concentrate,
1862,CHN,ROW,Sn,concentrate,
1862,EU27,CHN,Sn,concentrate,
1862,EU27,EU27,Sn,concentrate,
1862,EU27,ROW,Sn,concentrate,
1862,ROW,CHN,Sn,concentrate,
1862,ROW,EU27,Sn,concentrate,
1862,ROW,ROW,Sn,concentrate,
1862,CHN,CHN,Sn,refined_metal,0.0
1862,CHN,EU27,Sn,refined_metal,1.679672592123802
1862,CHN,ROW,Sn,refined_metal,0.0
1862,EU27,CHN,Sn,refined_metal,0.0
1862,EU27,EU27,Sn,refined_metal,0.0
1862,EU27,ROW,Sn,refined_metal,0.0
1862,ROW,CHN,Sn,refined_metal,0.0
1862,ROW,EU27,Sn,refined_metal,16.387711413081284
1862,ROW,ROW,Sn,refined_metal,0.0
1862,CHN,CHN,Sn,scrap,0.02563404366772615
1862,CHN,EU27,Sn,scrap,2.062116288576961
1862,CHN,ROW,Sn,scrap,1.1378666543489235
1862,EU27,CHN,Sn,scrap,0.8458267370814636
1862,EU27,EU27,Sn,scrap,68.0420582276517
1862,EU27,ROW,Sn,scrap,37.54530701270059
1862,ROW,CHN,Sn,scrap,0.5007335971627186
1862,ROW,EU27,Sn,scrap,40.28123382839544
1862,ROW,ROW,Sn,scrap,22.227006800374433
1862,CHN,CHN,Zn,concentrate,
1862,CHN,EU27,Zn,concentrate,
1862,CHN,ROW,Zn,concentrate,
1862,EU27,CHN,Zn,concentrate,
1862,EU27,EU27,Zn,concentrate,
1862,EU27,ROW,Zn,concentrate,
1862,ROW,CHN,Zn,concentrate,
1862,ROW,EU27,Zn,concentrate,
1862,ROW,ROW,Zn,concentrate,
1862,CHN,CHN,Zn,refined_metal,0.0
1862,CHN,EU27,Zn,refined_metal,0.20644164118391703
1862,CHN,ROW,Zn,refined_metal,0.0
1862,EU27,CHN,Zn,refined_metal,0.0
1862,EU27,EU27,Zn,refined_metal,0.0
1862,EU27,ROW,Zn,refined_metal,0.0
1862,ROW,CHN,Zn,refined_metal,0.0
1862,ROW,EU27,Zn,refined_metal,6.1061282091099605
1862,ROW,ROW,Zn,refined_metal,0.0
1862,CHN,CHN,Zn,scrap,21.068526595671074
1862,CHN,EU27,Zn,scrap,64.75547464235166
1862,CHN,ROW,Zn,scrap,28.65821791994156
1862,EU27,CHN,Zn,scrap,75.70188963281562
1862,EU27,EU27,Zn,scrap,232.67463779375663
1862,EU27,ROW,Zn,scrap,102.97261368501943
1862,ROW,CHN,Zn,scrap,37.44645233747829
1862,ROW,EU27,Zn,scrap,115.09408518789535
1862,ROW,ROW,Zn,scrap,50.9361006591062
1863,CHN,CHN,Ni,concentrate,
1863,CHN,EU27,Ni,concentrate,
1863,CHN,ROW,Ni,concentrate,
1863,EU27,CHN,Ni,concentrate,
1863,EU27,EU27,Ni,concentrate,
1863,EU27,ROW,Ni,concentrate,
1863,ROW,CHN,Ni,concentrate,
1863,ROW,EU27,Ni,concentrate,
1863,ROW,ROW,Ni,concentrate,
1863,CHN,CHN,Ni,refined_metal,0.0
1863,CHN,EU27,Ni,refined_metal,0.0
1863,CHN,ROW,Ni,refined_metal,0.0
1863,EU27,CHN,Ni,refined_metal,0.0
1863,EU27,EU27,Ni,refined_metal,0.0
1863,EU27,ROW,Ni,refined_metal,0.0
1863,ROW,CHN,Ni,refined_metal,7.27689008646121e-05
1863,ROW,EU27,Ni,refined_metal,0.029544521786579507
1863,ROW,ROW,Ni,refined_metal,0.0
1863,CHN,CHN,Ni,scrap,0.0004848005319232725
1863,CHN,EU27,Ni,scrap,0.029140600475148628
1863,CHN,ROW,Ni,scrap,0.07045670338962164
1863,EU27,CHN,Ni,scrap,0.03770769231615593
1863,EU27,EU27,Ni,scrap,2.2665503114564207
1863,EU27,ROW,Ni,scrap,5.480108865571517
1863,ROW,CHN,Ni,scrap,0.059832701358639544
1863,ROW,EU27,Ni,scrap,3.596449943493346
1863,ROW,ROW,Ni,scrap,8.695565732779903
1863,CHN,CHN,Sn,concentrate,
1863,CHN,EU27,Sn,concentrate,
1863,CHN,ROW,Sn,concentrate,
1863,EU27,CHN,Sn,concentrate,
1863,EU27,EU27,Sn,concentrate,
1863,EU27,ROW,Sn,concentrate,
1863,ROW,CHN,Sn,concentrate,
1863,ROW,EU27,Sn,concentrate,
1863,ROW,ROW,Sn,concentrate,
1863,CHN,CHN,Sn,refined_metal,0.0
1863,CHN,EU27,Sn,refined_metal,1.5813419773635924
1863,CHN,ROW,Sn,refined_metal,0.0
1863,EU27,CHN,Sn,refined_metal,0.0
1863,EU27,EU27,Sn,refined_metal,0.0
1863,EU27,ROW,Sn,refined_metal,0.0
1863,ROW,CHN,Sn,refined_metal,0.0
1863,ROW,EU27,Sn,refined_metal,15.419605994922566
1863,ROW,ROW,Sn,refined_metal,0.0
1863,CHN,CHN,Sn,scrap,0.02607963600903733
1863,CHN,EU27,Sn,scrap,2.097961714955781
1863,CHN,ROW,Sn,scrap,1.157646002203028
1863,EU27,CHN,Sn,scrap,0.8749605449043694
1863,EU27,EU27,Sn,scrap,70.38571108393216
1863,EU27,ROW,Sn,scrap,38.83852430083494
1863,ROW,CHN,Sn,scrap,0.516614529397475
1863,ROW,EU27,Sn,scrap,41.558766529188524
1863,ROW,ROW,Sn,scrap,22.931943698514125
1863,CHN,CHN,Zn,concentrate,
1863,CHN,EU27,Zn,concentrate,
1863,CHN,ROW,Zn,concentrate,
1863,EU27,CHN,Zn,concentrate,
1863,EU27,EU27,Zn,concentrate,
1863,EU27,ROW,Zn,concentrate,
1863,ROW,CHN,Zn,concentrate,
1863,ROW,EU27,Zn,concentrate,
1863,ROW,ROW,Zn,concentrate,
1863,CHN,CHN,Zn,refined_metal,0.0
1863,CHN,EU27,Zn,refined_metal,0.2806718606114375
1863,CHN,ROW,Zn,refined_metal,0.0
1863,EU27,CHN,Zn,refined_metal,0.0
1863,EU27,EU27,Zn,refined_metal,0.0
1863,EU27,ROW,Zn,refined_metal,0.0
1863,ROW,CHN,Zn,refined_metal,0.0
1863,ROW,EU27,Zn,refined_metal,8.295111308452318
1863,ROW,ROW,Zn,refined_metal,0.0
1863,CHN,CHN,Zn,scrap,21.863935849732385
1863,CHN,EU27,Zn,scrap,67.20021625955815
1863,CHN,ROW,Zn,scrap,29.74016409377181
1863,EU27,CHN,Zn,scrap,78.25308101158585
1863,EU27,EU27,Zn,scrap,240.515888955083
1863,EU27,ROW,Zn,scrap,106.44284204466634
1863,ROW,CHN,Zn,scrap,38.562629845508106
1863,ROW,EU27,Zn,scrap,118.52472871151218
1863,ROW,ROW,Zn,scrap,52.45436811445964
1864,CHN,CHN,Ni,concentrate,
1864,CHN,EU27,Ni,concentrate,
1864,CHN,ROW,Ni,concentrate,
1864,EU27,CHN,Ni,concentrate,
1864,EU27,EU27,Ni,concentrate,
1864,EU27,ROW,Ni,concentrate,
1864,ROW,CHN,Ni,concentrate,
1864,ROW,EU27,Ni,concentrate,
1864,ROW,ROW,Ni,concentrate,
1864,CHN,CHN,Ni,refined_metal,0.0
1864,CHN,EU27,Ni,refined_metal,0.0
1864,CHN,ROW,Ni,refined_metal,0.0
1864,EU27,CHN,Ni,refined_metal,0.0
